fusion_name	Annots
ST14::RP11-121M22.1	[INTRACHROMOSOMAL[chr11:0.10Mb]]
ERC1::PIK3C2G	[TCGA_StarF2019,TumorFusionsNAR2018,ChimerSeq,INTRACHROMOSOMAL[chr12:16.75Mb]]
WDR70::LINC01194	[TCGA_StarF2019,INTRACHROMOSOMAL[chr5:24.57Mb]]
SRRM1::AUNIP	[TCGA_StarF2019,INTRACHROMOSOMAL[chr1:1.16Mb]]
C11orf30::SHANK2	[TumorFusionsNAR2018,INTRACHROMOSOMAL[chr11:5.19Mb]]
KHDRBS1::NDC1	[TCGA_StarF2019,INTRACHROMOSOMAL[chr1:21.70Mb]]
SRPK1::CCND3	[TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr6:6.01Mb]]
TMEM123::MMP10	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr11:0.30Mb]]
KCNMB4::MUC19	[TCGA_StarF2019,INTRACHROMOSOMAL[chr12:29.80Mb]]
EHMT1::GFI1B	[TumorFusionsNAR2018,TCGA_StarF2019,ChimerSeq,INTRACHROMOSOMAL[chr9:4.63Mb]]
DSCAML1::LINC01332	[TCGA_StarF2019,INTERCHROMOSOMAL[chr11--chr5]]
DHX35::TOX2	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr20:4.88Mb]]
FRS2::CDK4	[TCGA_StarF2019,INTRACHROMOSOMAL[chr12:11.71Mb]]
EGFR::FGGY	[TCGA_StarF2019,INTERCHROMOSOMAL[chr7--chr1]]
RANBP2::AC006227.1	[INTRACHROMOSOMAL[chr2:1.35Mb]]
USP34::CCT4	[Klijn_CellLines,TCGA_StarF2019,TumorFusionsNAR2018,CCLE_StarF2019,INTRACHROMOSOMAL[chr2:0.40Mb]]
HELZ::PITPNC1	[TumorFusionsNAR2018,TCGA_StarF2019,ChimerSeq,INTRACHROMOSOMAL[chr17:0.13Mb]]
MDM2::SLAMF9	[TCGA_StarF2019,TumorFusionsNAR2018,INTERCHROMOSOMAL[chr12--chr1]]
LINC-PINT::FGF14	[TCGA_StarF2019,INTERCHROMOSOMAL[chr7--chr13]]
HSDL2::TEX10	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr9:12.03Mb]]
LRP3::THAP8	[ChimerSeq,TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr19:2.83Mb]]
CISD3::LINC00572	[TCGA_StarF2019,INTERCHROMOSOMAL[chr17--chr13]]
AKT3::GCSAML	[TCGA_StarF2019,INTRACHROMOSOMAL[chr1:3.66Mb]]
NFX1::C9orf24	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr9:1.01Mb]]
DGCR8::CRKL	[ChimerSeq,TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr22:0.81Mb]]
AMBRA1::CCDC61	[TCGA_StarF2019,TumorFusionsNAR2018,ChimerSeq,INTERCHROMOSOMAL[chr11--chr19]]
ADRBK1::IQGAP1	[TumorFusionsNAR2018,ChimerSeq,INTERCHROMOSOMAL[chr11--chr15]]
PARD3::IL2RA	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr10:28.05Mb]]
ELOVL5::PFKFB3	[TumorFusionsNAR2018,TCGA_StarF2019,INTERCHROMOSOMAL[chr6--chr10]]
POLRMT::PALM	[CCLE_StarF2019,TCGA_StarF2019,Klijn_CellLines,INTRACHROMOSOMAL[chr19:0.08Mb],LOCAL_INVERSION:-:+:[75489]]
HYDIN::MRPS21	[TCGA_StarF2019,INTERCHROMOSOMAL[chr16--chr1]]
ARAP1::RP11-831H9.11	[TumorFusionsNAR2018,ChimerSeq,INTRACHROMOSOMAL[chr11:10.02Mb]]
SMURF2::UBAC2	[TCGA_StarF2019,TumorFusionsNAR2018,INTERCHROMOSOMAL[chr17--chr13]]
TAB1::PHF21B	[TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr22:5.44Mb]]
PPP1R12A::RPL7P33	[TCGA_StarF2019,INTERCHROMOSOMAL[chr12--chr9]]
TRA2B::HRH4	[TCGA_StarF2019,TumorFusionsNAR2018,INTERCHROMOSOMAL[chr3--chr18]]
TRAK1::LINC00707	[TCGA_StarF2019,INTERCHROMOSOMAL[chr3--chr10]]
HBA1::HSPA1B	[GTEx_recurrent_StarF2019,INTERCHROMOSOMAL[chr16--chr6]]
SHPRH::RP3-466P17.2	[INTRACHROMOSOMAL[chr6:0.13Mb]]
MS4A7::ATG2A	[ChimerSeq,TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr11:4.50Mb]]
CHN2::RP11-486P11.1	[INTRACHROMOSOMAL[chr7:8.99Mb]]
CLPTM1L::SCUBE1	[TCGA_StarF2019,INTERCHROMOSOMAL[chr5--chr22]]
ZFR::RAI14	[TCGA_StarF2019,INTRACHROMOSOMAL[chr5:2.21Mb]]
IL1A::AP005135.2	[INTERCHROMOSOMAL[chr2--chr11]]
SLC7A2::TERT	[TCGA_StarF2019,TumorFusionsNAR2018,INTERCHROMOSOMAL[chr8--chr5]]
RP11-123O10.4::RP11-335O4.1	[INTRACHROMOSOMAL[chr12:0.50Mb]]
PLEKHA5::AP000439.5	[INTERCHROMOSOMAL[chr12--chr11]]
EDEM2::NOL4L	[TCGA_StarF2019,INTRACHROMOSOMAL[chr20:2.53Mb]]
TNXB::DDR1	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr6:1.14Mb]]
AC016831.7::MKLN1	[INTRACHROMOSOMAL[chr7:0.18Mb]]
CDK6::STXBP6	[ChimerSeq,TCGA_StarF2019,TumorFusionsNAR2018,INTERCHROMOSOMAL[chr7--chr14]]
PDCD6::TERT	[TCGA_StarF2019,TumorFusionsNAR2018,ChimerSeq,INTRACHROMOSOMAL[chr5:0.90Mb]]
SCAI::PPP6C	[ChimerSeq,TumorFusionsNAR2018,TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr9:0.00Mb],LOCAL_REARRANGEMENT:-:[3067]]
FEN1::GDPD4	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr11:15.42Mb]]
ZBTB20::MTL5	[TumorFusionsNAR2018,ChimerSeq,INTERCHROMOSOMAL[chr3--chr11]]
ZNF418::MYO9B	[TCGA_StarF2019,INTRACHROMOSOMAL[chr19:40.71Mb]]
VHL::TATDN2	[TCGA_StarF2019,GUO2018CR_TCGA,INTRACHROMOSOMAL[chr3:0.10Mb],NEIGHBORS[95803]]
VPS13B::RP11-1084E5.1	[INTRACHROMOSOMAL[chr8:9.02Mb]]
MTCL1::LRRC41	[TCGA_StarF2019,INTERCHROMOSOMAL[chr18--chr1]]
MED25::MAPK15	[ChimerSeq,TumorFusionsNAR2018,TCGA_StarF2019,INTERCHROMOSOMAL[chr19--chr8]]
KAT7::F10	[TumorFusionsNAR2018,TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr17--chr13]]
MAPK1::TOP3B	[ChimerSeq,TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr22:0.09Mb],LOCAL_REARRANGEMENT:-:[89345]]
PTK2::UGT2A3	[TCGA_StarF2019,TumorFusionsNAR2018,ChimerSeq,INTERCHROMOSOMAL[chr8--chr4]]
CTIF::C5orf56	[TumorFusionsNAR2018,TCGA_StarF2019,INTERCHROMOSOMAL[chr18--chr5]]
CCDC167::RRP7A	[TumorFusionsNAR2018,TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr6--chr22]]
PGAP3::RP11-369E15.3	[INTERCHROMOSOMAL[chr17--chr8]]
CASC15::KCNK16	[TCGA_StarF2019,INTRACHROMOSOMAL[chr6:17.10Mb]]
AGAP1::MATN2	[TCGA_StarF2019,INTERCHROMOSOMAL[chr2--chr8]]
ASH1L::AIM2	[TCGA_StarF2019,TumorFusionsNAR2018,ChimerSeq,INTRACHROMOSOMAL[chr1:3.50Mb]]
NEBL::ZNHIT3	[TCGA_StarF2019,INTERCHROMOSOMAL[chr10--chr17]]
CLPB::SHANK2	[TumorFusionsNAR2018,HGNC_GENEFAM,INTRACHROMOSOMAL[chr11:1.04Mb]]
NDUFAF6::FAM92A1	[INTRACHROMOSOMAL[chr8:1.16Mb]]
RP11-540D14.8::PIK3C2G	[ChimerSeq,TumorFusionsNAR2018,INTERCHROMOSOMAL[chr1--chr12]]
MED24::IKZF3	[TCGA_StarF2019,INTRACHROMOSOMAL[chr17:0.15Mb]]
FIP1L1::SBNO2	[ChimerSeq,TCGA_StarF2019,TumorFusionsNAR2018,INTERCHROMOSOMAL[chr4--chr19]]
TG::DPRX	[TCGA_StarF2019,INTERCHROMOSOMAL[chr8--chr19]]
WBP1L::SUFU	[CCLE_StarF2019,TCGA_StarF2019,Larsson_TCGA,ChimerSeq,INTRACHROMOSOMAL[chr10:0.11Mb]]
TRPS1::SPAG1	[ChimerSeq,TCGA_StarF2019,INTRACHROMOSOMAL[chr8:15.15Mb]]
SMG9::KCNN4	[ChimerSeq,TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr19:0.01Mb],LOCAL_REARRANGEMENT:-:[11543]]
PLEKHA6::DTX3	[TCGA_StarF2019,INTERCHROMOSOMAL[chr1--chr12]]
RP11-12J10.3::CTBP2	[INTRACHROMOSOMAL[chr10:0.19Mb]]
FAF1::RP11-541F9.2	[INTRACHROMOSOMAL[chr1:140.92Mb]]
PNPLA2::RPLP2	[TCGA_StarF2019,INTRACHROMOSOMAL[chr11:0.01Mb],LOCAL_REARRANGEMENT:+:[6022]]
KRT5::MYH9	[INTERCHROMOSOMAL[chr12--chr22]]
PINX1::MSRA	[TCGA_StarF2019,INTRACHROMOSOMAL[chr8:0.34Mb]]
CPA1::GP2	[GTEx_recurrent_StarF2019,INTERCHROMOSOMAL[chr7--chr16]]
TAPBPL::CD27-AS1	[TCGA_StarF2019,INTRACHROMOSOMAL[chr12:0.00Mb],LOCAL_INVERSION:+:-:[123]]
RP11-114B7.6::YARS	[INTRACHROMOSOMAL[chr1:0.05Mb],LOCAL_REARRANGEMENT:-:[50000]]
ATAD2::PODXL	[TCGA_StarF2019,TumorFusionsNAR2018,ChimerSeq,INTERCHROMOSOMAL[chr8--chr7]]
KDM2B::RP11-768F21.1	[INTRACHROMOSOMAL[chr12:1.76Mb]]
FGA::HP	[TCGA_StarF2019,INTERCHROMOSOMAL[chr4--chr16]]
GALK2::C15orf43	[TumorFusionsNAR2018,INTRACHROMOSOMAL[chr15:4.18Mb]]
CTB-35F21.1::PSD2	[INTRACHROMOSOMAL[chr5:0.05Mb],NEIGHBORS[50811]]
ATP2B1::DCDC2	[TCGA_StarF2019,TumorFusionsNAR2018,INTERCHROMOSOMAL[chr12--chr6]]
CTAGE5::CTD-2506J14.1	[INTRACHROMOSOMAL[chr14:58.07Mb]]
PSMB4::CH17-478G19.2	[INTRACHROMOSOMAL[chr1:2.61Mb]]
NCOR1::LIPE-AS1	[TCGA_StarF2019,INTERCHROMOSOMAL[chr17--chr19]]
RTF1::GANC	[TCGA_StarF2019,INTRACHROMOSOMAL[chr15:0.79Mb]]
BCAS3::CACNG6	[TCGA_StarF2019,INTERCHROMOSOMAL[chr17--chr19]]
RARA::IGFBP4	[TCGA_StarF2019,INTRACHROMOSOMAL[chr17:0.09Mb],NEIGHBORS[85818]]
R3HDM2::PPM1H	[TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr12:5.21Mb]]
EPG5::PSTPIP2	[TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr18:0.02Mb],LOCAL_REARRANGEMENT:-:[16262]]
USP15::RP11-296O14.3	[INTERCHROMOSOMAL[chr12--chr1]]
STK3::ZNF706	[TCGA_StarF2019,INTRACHROMOSOMAL[chr8:2.24Mb]]
NXF1::CTD-2530H12.4	[INTRACHROMOSOMAL[chr11:12.78Mb]]
GNB1::TXNDC11	[TCGA_StarF2019,INTERCHROMOSOMAL[chr1--chr16]]
NFAT5::CDH3	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr16:0.84Mb]]
DYRK1A::AP000432.1	[INTRACHROMOSOMAL[chr21:19.73Mb]]
UVRAG::MS4A8	[TCGA_StarF2019,INTRACHROMOSOMAL[chr11:15.10Mb]]
TMEM57::AC004623.2	[INTERCHROMOSOMAL[chr1--chr19]]
TUBB::MDC1-AS1	[TCGA_StarF2019,INTRACHROMOSOMAL[chr6:0.01Mb],LOCAL_REARRANGEMENT:+:[7017]]
TNKS2::RP11-536C5.7	[INTERCHROMOSOMAL[chr10--chr1]]
LIMD1::LARS2	[ChimerSeq,TCGA_StarF2019,TumorFusionsNAR2018,CCLE_StarF2019,INTRACHROMOSOMAL[chr3:0.01Mb],LOCAL_REARRANGEMENT:+:[5973]]
SSH1::SVOP	[TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr12:0.05Mb],LOCAL_REARRANGEMENT:-:[50151]]
PLEKHB2::FAM168B	[ChimerSeq,TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr2:0.01Mb],LOCAL_INVERSION:+:-:[11387]]
NOS1AP::ATF6	[TumorFusionsNAR2018,TCGA_StarF2019,ChimerSeq,INTRACHROMOSOMAL[chr1:0.11Mb]]
NNT::NIM1K	[TCGA_StarF2019,INTRACHROMOSOMAL[chr5:0.32Mb]]
CMTR1::SMIM13	[TCGA_StarF2019,INTRACHROMOSOMAL[chr6:26.29Mb]]
ZNF184::CD2AP	[TumorFusionsNAR2018,TCGA_StarF2019,ChimerSeq,INTRACHROMOSOMAL[chr6:20.00Mb]]
AC005562.1::CA10	[TCGA_StarF2019,INTRACHROMOSOMAL[chr17:20.96Mb]]
LONP2::PLEKHB2	[TCGA_StarF2019,INTERCHROMOSOMAL[chr16--chr2]]
RB1::HTR2C	[TumorFusionsNAR2018,TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr13--chrX]]
TSPAN8::IL26	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr12:2.90Mb]]
ZFPM2::SLC27A2	[TumorFusionsNAR2018,TCGA_StarF2019,INTERCHROMOSOMAL[chr8--chr15]]
GBE1::CH507-513H4.1	[INTERCHROMOSOMAL[chr3--chr21]]
FDFT1::RP11-10A14.5	[INTRACHROMOSOMAL[chr8:2.59Mb]]
UBE2Q2::ODF3L1	[TCGA_StarF2019,TumorFusionsNAR2018,ChimerSeq,INTRACHROMOSOMAL[chr15:0.12Mb]]
PNPLA4::RP11-1M18.1	[INTRACHROMOSOMAL[chrX:1.18Mb]]
KDM4A::PNKD	[TCGA_StarF2019,INTERCHROMOSOMAL[chr1--chr2]]
ZNRD1-AS1::TRIM40	[INTRACHROMOSOMAL[chr6:0.07Mb],LOCAL_INVERSION:-:+:[74468]]
FBXL20::RP11-690G19.4	[INTRACHROMOSOMAL[chr17:0.00Mb],LOCAL_INVERSION:-:+:[1826]]
HMGN2P46::EBNA1BP2	[TCGA_StarF2019,INTERCHROMOSOMAL[chr15--chr1]]
ZNF410::LIN52	[TCGA_StarF2019,INTRACHROMOSOMAL[chr14:0.15Mb]]
NRAS::CLDN14	[TumorFusionsNAR2018,TCGA_StarF2019,INTERCHROMOSOMAL[chr1--chr21]]
DENND1A::CDK5RAP2	[TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr9:2.80Mb]]
RAVER1::TMEM259	[TCGA_StarF2019,INTRACHROMOSOMAL[chr19:9.30Mb]]
RASA1::VDAC1	[TCGA_StarF2019,INTRACHROMOSOMAL[chr5:46.58Mb]]
SMAGP::TBC1D30	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr12:13.51Mb]]
RP11-362K2.2::CPM	[TumorFusionsNAR2018,INTRACHROMOSOMAL[chr12:10.03Mb]]
ADIPOR2::CASK	[TCGA_StarF2019,INTERCHROMOSOMAL[chr12--chrX]]
NF1::IKZF3	[TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr17:8.38Mb]]
GALNT7::GAB1	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr4:29.69Mb]]
USP16::CNBD2	[TCGA_StarF2019,INTERCHROMOSOMAL[chr21--chr20]]
SEC22B::WARS2	[TCGA_StarF2019,INTRACHROMOSOMAL[chr1:1.01Mb]]
CTRB2::AMY2A	[INTERCHROMOSOMAL[chr16--chr1]]
SUZ12P1::C17orf64	[TCGA_StarF2019,INTRACHROMOSOMAL[chr17:29.60Mb]]
LAMC2::NMNAT2	[TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr1:0.00Mb],LOCAL_INVERSION:+:-:[3337]]
WDR59::KARS	[ChimerSeq,TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr16:0.63Mb]]
MAP4K4::REV1	[TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr2:2.21Mb]]
PELI2::KTN1	[TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr14:0.42Mb]]
RP11-290L1.5::PAWR	[INTRACHROMOSOMAL[chr12:3.61Mb]]
MKNK2::ZFR2	[TCGA_StarF2019,TumorFusionsNAR2018,ChimerSeq,INTRACHROMOSOMAL[chr19:1.75Mb]]
ZNF587::ZSCAN4	[HGNC_GENEFAM,ChimerSeq,INTRACHROMOSOMAL[chr19:0.17Mb]]
PGAP1::HSPD1	[TCGA_StarF2019,INTRACHROMOSOMAL[chr2:0.56Mb]]
MYLIP::GMPR	[ChimerPub,TCGA_StarF2019,INTRACHROMOSOMAL[chr6:0.09Mb],NEIGHBORS[90332]]
KDM4B::CCDC94	[TCGA_StarF2019,INTRACHROMOSOMAL[chr19:0.70Mb]]
PNLIP::CEL	[GTEx_recurrent_StarF2019,INTERCHROMOSOMAL[chr10--chr9]]
C19orf24::CREB3L3	[TCGA_StarF2019,INTRACHROMOSOMAL[chr19:2.87Mb]]
AP006621.8::CHID1	[INTRACHROMOSOMAL[chr11:0.03Mb],LOCAL_REARRANGEMENT:-:[34977]]
YWHAE::SPNS3	[TCGA_StarF2019,ChimerSeq,INTRACHROMOSOMAL[chr17:3.03Mb]]
MYO10::CTD-2350J17.1	[TCGA_StarF2019,INTRACHROMOSOMAL[chr5:1.05Mb]]
QRICH1::USP4	[ChimerSeq,TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr3:0.18Mb]]
RP11-12J10.3::BBIP1	[INTRACHROMOSOMAL[chr10:13.70Mb]]
PI3::KRT6A	[TCGA_StarF2019,INTERCHROMOSOMAL[chr20--chr12]]
MYL7::MYH7	[INTERCHROMOSOMAL[chr7--chr14]]
COQ10A::USP5	[ChimerSeq,TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr12:49.40Mb]]
DST::KIAA0319L	[ChimerSeq,TCGA_StarF2019,TumorFusionsNAR2018,INTERCHROMOSOMAL[chr6--chr1]]
C1orf177::TTC4	[TumorFusionsNAR2018,INTRACHROMOSOMAL[chr1:0.06Mb],LOCAL_REARRANGEMENT:+:[63406]]
ATXN7::ZNF385D	[TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr3:41.49Mb]]
CASC3::MED1	[ChimerSeq,TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr17:0.69Mb]]
CTC-479C5.12::PRSS3P2	[INTERCHROMOSOMAL[chr16--chr7]]
TCEB1::RP11-528G1.2	[INTERCHROMOSOMAL[chr8--chr1]]
SRGAP2::ATP4A	[TCGA_StarF2019,INTERCHROMOSOMAL[chr1--chr19]]
ZNF684::RP11-656D10.5	[INTRACHROMOSOMAL[chr1:0.02Mb],LOCAL_INVERSION:+:-:[16504]]
CFAP54::SLC5A8	[TCGA_StarF2019,INTRACHROMOSOMAL[chr12:4.28Mb]]
RP11-6N13.1::LPCAT1	[INTRACHROMOSOMAL[chr5:102.86Mb]]
STK32A::SPINK5	[TCGA_StarF2019,INTRACHROMOSOMAL[chr5:0.64Mb]]
IGSF3::PARL	[TumorFusionsNAR2018,TCGA_StarF2019,INTERCHROMOSOMAL[chr1--chr3]]
ZNF385B::FKBP7	[TumorFusionsNAR2018,TCGA_StarF2019,ChimerSeq,INTRACHROMOSOMAL[chr2:0.96Mb]]
GNB2L1::PGA3	[INTERCHROMOSOMAL[chr5--chr11]]
NARS2::PLXDC1	[TCGA_StarF2019,INTERCHROMOSOMAL[chr11--chr17]]
AKT3::PPP2R2A	[TumorFusionsNAR2018,TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr1--chr8]]
CASZ1::GATA6-AS1	[TCGA_StarF2019,INTERCHROMOSOMAL[chr1--chr18]]
KRT19::IKZF3	[TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr17:1.66Mb]]
RBM39::BPIFA4P	[TCGA_StarF2019,INTRACHROMOSOMAL[chr20:2.49Mb]]
HOXC6::WIBG	[TumorFusionsNAR2018,ChimerSeq,INTRACHROMOSOMAL[chr12:1.87Mb]]
MUC4::TNK2	[TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr3:0.05Mb],LOCAL_REARRANGEMENT:-:[51087]]
BAI2::HS3ST4	[TumorFusionsNAR2018,ChimerSeq,INTERCHROMOSOMAL[chr1--chr16]]
STIP1::PC	[TCGA_StarF2019,TumorFusionsNAR2018,ChimerSeq,INTRACHROMOSOMAL[chr11:2.64Mb]]
MCM8::RP11-268G13.1	[INTRACHROMOSOMAL[chr20:5.69Mb]]
PAPD5::CH507-513H4.1	[INTERCHROMOSOMAL[chr16--chr21]]
DPF2::RP11-529A4.10	[INTRACHROMOSOMAL[chr11:24.72Mb]]
USP45::ASCC3	[TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr6:0.99Mb]]
ZCCHC24::FRG2B	[TCGA_StarF2019,INTRACHROMOSOMAL[chr10:54.18Mb]]
DLG5::RP11-74K11.2	[INTERCHROMOSOMAL[chr10--chr12]]
CXADR::LINC01549	[TCGA_StarF2019,INTRACHROMOSOMAL[chr21:0.06Mb],LOCAL_REARRANGEMENT:+:[63197]]
NUPL1::KL	[TumorFusionsNAR2018,INTRACHROMOSOMAL[chr13:7.67Mb]]
MICAL3::RP11-693L9.2	[INTERCHROMOSOMAL[chr22--chr18]]
CH507-24F1.2::NPAS3	[INTERCHROMOSOMAL[chr21--chr14]]
TSC1::RP11-58A17.4	[INTERCHROMOSOMAL[chr9--chr12]]
UTRN::ECT2L	[TumorFusionsNAR2018,TCGA_StarF2019,ChimerSeq,INTRACHROMOSOMAL[chr6:5.38Mb]]
SH3D19::INPP4B	[TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr4:8.26Mb]]
HP1BP3::PINK1	[TCGA_StarF2019,INTRACHROMOSOMAL[chr1:0.09Mb],LOCAL_INVERSION:-:+:[91150]]
ACVR1B::RP11-923I11.5	[INTRACHROMOSOMAL[chr12:0.10Mb],LOCAL_REARRANGEMENT:+:[98938]]
AP1AR::NDST4	[TumorFusionsNAR2018,TCGA_StarF2019,ChimerSeq,INTRACHROMOSOMAL[chr4:2.56Mb]]
EPHX2::PTK2B	[TCGA_StarF2019,TumorFusionsNAR2018,ChimerSeq,INTRACHROMOSOMAL[chr8:0.03Mb],LOCAL_REARRANGEMENT:+:[31388]]
LRP12::KCNB2	[TCGA_StarF2019,TumorFusionsNAR2018,ChimerSeq,GUO2018CR_TCGA,INTRACHROMOSOMAL[chr8:31.55Mb]]
LRRC59::MCM8-AS1	[ChimerSeq,TCGA_StarF2019,INTERCHROMOSOMAL[chr17--chr20]]
HDAC4::PDE11A	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr2:60.94Mb]]
ITSN1::CHODL	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr21:15.38Mb]]
SDCCAG8::TFB2M	[TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr1:3.04Mb]]
TRBV10-2::ZKSCAN5	[TCGA_StarF2019,INTRACHROMOSOMAL[chr7:42.89Mb]]
E2F5::CA3	[GUO2018CR_TCGA,ChimerSeq,TCGA_StarF2019,INTRACHROMOSOMAL[chr8:0.16Mb]]
ALOX12P2::WSCD1	[TCGA_StarF2019,INTRACHROMOSOMAL[chr17:0.73Mb]]
PRRC1::RP11-100M12.3	[INTERCHROMOSOMAL[chr5--chr15]]
NSMAF::RP11-679B19.2	[INTERCHROMOSOMAL[chr8--chr16]]
FAM210A::PSMG2	[TCGA_StarF2019,INTRACHROMOSOMAL[chr18:0.94Mb]]
CUX1::COL26A1	[TCGA_StarF2019,INTRACHROMOSOMAL[chr7:0.26Mb]]
ESYT2::ZNF595	[ChimerSeq,TCGA_StarF2019,INTERCHROMOSOMAL[chr7--chr4]]
GORASP2::MYO3B	[TCGA_StarF2019,INTRACHROMOSOMAL[chr2:0.27Mb]]
MEST::STRIP2	[TCGA_StarF2019,INTRACHROMOSOMAL[chr7:1.00Mb]]
ZNF774::TTLL13P	[TCGA_StarF2019,INTRACHROMOSOMAL[chr15:0.09Mb],LOCAL_REARRANGEMENT:+:[86763]]
GPR116::GPR110	[INTRACHROMOSOMAL[chr6:0.04Mb],LOCAL_REARRANGEMENT:-:[42760]]
ZNF354A::SLC12A7	[ChimerSeq,TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr5:177.60Mb]]
COL1A1::CTRB2	[TCGA_StarF2019,INTERCHROMOSOMAL[chr17--chr16]]
FARSA::CTC-250I14.6	[INTRACHROMOSOMAL[chr19:0.22Mb]]
CCDC106::CD37	[TumorFusionsNAR2018,TCGA_StarF2019,ChimerSeq,INTRACHROMOSOMAL[chr19:6.30Mb]]
PCSK7::DES	[GTEx_recurrent_StarF2019,INTERCHROMOSOMAL[chr11--chr2]]
RP11-156P1.2::OMG	[INTRACHROMOSOMAL[chr17:15.63Mb]]
CPSF6::PRIM2	[TCGA_StarF2019,INTERCHROMOSOMAL[chr12--chr6]]
CELA2A::AMY2B	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr1:88.08Mb]]
PIP5K1A::C1orf56	[TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr1:0.15Mb]]
TPD52::RALYL	[TCGA_StarF2019,TumorFusionsNAR2018,ChimerSeq,INTRACHROMOSOMAL[chr8:3.95Mb]]
ULK1::TCTN1	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr12:21.25Mb]]
LRRC7::RRP15	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr1:148.13Mb]]
CCDC144NL::AMACR	[TCGA_StarF2019,INTERCHROMOSOMAL[chr17--chr5]]
CDC42::RP3-329E20.2	[INTRACHROMOSOMAL[chr1:0.79Mb]]
GLS::ANKAR	[HGNC_GENEFAM,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr2:1.12Mb]]
SNX9::ZDHHC14	[TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr6:0.02Mb],LOCAL_REARRANGEMENT:+:[22241]]
HNRNPK::NR6A1	[TCGA_StarF2019,INTRACHROMOSOMAL[chr9:40.54Mb]]
TRIO::RP11-64P14.7	[INTERCHROMOSOMAL[chr5--chr9]]
CH17-431G21.1::RPL19	[INTRACHROMOSOMAL[chr17:0.94Mb]]
