cohort	project	sample_id	seqtype	chrom	virus	contig	sample_region_expr	mean_region_expr	log2_fold_change	expr_quantile	region_gene_list
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr6	NC_001806_152222nt_Human_alphaherpesvirus_1	chr6~31355519~+~NC_001806_152222nt_Human_alphaherpesvirus_1~133116~+	9676.76	448.14	4.43	1.00	HLA-C^ENSG00000204525.16,HLA-B^ENSG00000234745.10,MIR6891^ENSG00000277402.1,XXbac-BPG248L24.12^ENSG00000271581.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr12	NC_001806_152222nt_Human_alphaherpesvirus_1	chr12~97721824~+~NC_001806_152222nt_Human_alphaherpesvirus_1~65963~+	5.54	0.31	4.13	1.00	RP11-1016B18.1^ENSG00000257501.6,RNU6-36P^ENSG00000206899.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr6	NC_001806_152222nt_Human_alphaherpesvirus_1	chr6~31356401~+~NC_001806_152222nt_Human_alphaherpesvirus_1~145013~-	9676.76	448.21	4.43	1.00	HLA-C^ENSG00000204525.16,HLA-B^ENSG00000234745.10,MIR6891^ENSG00000277402.1,XXbac-BPG248L24.12^ENSG00000271581.1,DHFRP2^ENSG00000228432.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr2	NC_001806_152222nt_Human_alphaherpesvirus_1	chr2~84906542~+~NC_001806_152222nt_Human_alphaherpesvirus_1~133562~+	4939.14	1612.13	1.62	0.99	TRABD2A^ENSG00000186854.10,TMSB10^ENSG00000034510.5,AC022210.2^ENSG00000213399.3
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr22	NC_001806_152222nt_Human_alphaherpesvirus_1	chr22~19524391~+~NC_001806_152222nt_Human_alphaherpesvirus_1~133676~+	431.83	53.90	3.00	1.00	CDC45^ENSG00000093009.9,CLDN5^ENSG00000184113.9
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	NC_001806_152222nt_Human_alphaherpesvirus_1~144525~+~chr21~8217532~+	1.06	0.24	2.07	0.97	CH507-513H4.1^ENSG00000278996.1,MIR3648-2^ENSG00000264462.1,MIR3687-2^ENSG00000264063.1,CH507-513H4.6^ENSG00000280800.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr3	NC_001806_152222nt_Human_alphaherpesvirus_1	chr3~181231845~+~NC_001806_152222nt_Human_alphaherpesvirus_1~58684~-	17.60	29.97	-0.77	0.10	SOX2-OT^ENSG00000242808.7,RNU6-4P^ENSG00000206932.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	chr21~8437461~+~NC_001806_152222nt_Human_alphaherpesvirus_1~144689~-	2.81	2.85	-0.02	0.69	CH507-513H4.3^ENSG00000281181.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	NC_001806_152222nt_Human_alphaherpesvirus_1~132308~-~chr21~8438191~+	2.81	2.85	-0.02	0.70	CH507-513H4.3^ENSG00000281181.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	chr21~8438045~+~NC_001806_152222nt_Human_alphaherpesvirus_1~143554~-	2.81	2.85	-0.02	0.70	CH507-513H4.3^ENSG00000281181.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	NC_001806_152222nt_Human_alphaherpesvirus_1~133791~+~chr21~8443925~+	2.81	2.85	-0.02	0.70	CH507-513H4.3^ENSG00000281181.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	NC_001806_152222nt_Human_alphaherpesvirus_1~144525~+~chr21~8400570~+	0.21	0.19	0.14	0.89	CH507-528H12.1^ENSG00000280441.2,CH507-513H4.4^ENSG00000280614.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	NC_001806_152222nt_Human_alphaherpesvirus_1~132308~-~chr21~8393981~+	0.21	0.19	0.14	0.89	CH507-528H12.1^ENSG00000280441.2,CH507-513H4.4^ENSG00000280614.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	NC_001806_152222nt_Human_alphaherpesvirus_1~132308~-~chr21~8210946~+	1.06	0.24	2.07	0.97	CH507-513H4.1^ENSG00000278996.1,MIR3648-2^ENSG00000264462.1,MIR3687-2^ENSG00000264063.1,CH507-513H4.6^ENSG00000280800.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	chr21~8393835~+~NC_001806_152222nt_Human_alphaherpesvirus_1~143554~-	0.21	0.19	0.14	0.89	CH507-528H12.1^ENSG00000280441.2,CH507-513H4.4^ENSG00000280614.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	chr21~8210800~+~NC_001806_152222nt_Human_alphaherpesvirus_1~143554~-	1.06	0.24	2.07	0.97	CH507-513H4.1^ENSG00000278996.1,MIR3648-2^ENSG00000264462.1,MIR3687-2^ENSG00000264063.1,CH507-513H4.6^ENSG00000280800.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	NC_001806_152222nt_Human_alphaherpesvirus_1~133791~+~chr21~8399690~+	0.21	0.19	0.14	0.89	CH507-528H12.1^ENSG00000280441.2,CH507-513H4.4^ENSG00000280614.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	NC_001806_152222nt_Human_alphaherpesvirus_1~133791~+~chr21~8216656~+	1.06	0.24	2.07	0.97	CH507-513H4.1^ENSG00000278996.1,MIR3648-2^ENSG00000264462.1,MIR3687-2^ENSG00000264063.1,CH507-513H4.6^ENSG00000280800.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr12	NC_001806_152222nt_Human_alphaherpesvirus_1	NC_001806_152222nt_Human_alphaherpesvirus_1~145320~-~chr12~124912875~+	952.09	144.14	2.72	1.00	UBC^ENSG00000150991.14,MIR5188^ENSG00000265345.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	NC_001806_152222nt_Human_alphaherpesvirus_1~70510~-~chr21~8438228~+	2.81	2.85	-0.02	0.70	CH507-513H4.3^ENSG00000281181.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr12	NC_001806_152222nt_Human_alphaherpesvirus_1	NC_001806_152222nt_Human_alphaherpesvirus_1~146063~+~chr12~19384917~+	2.13	2.29	-0.10	0.47	PLEKHA5^ENSG00000052126.14
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	NC_001806_152222nt_Human_alphaherpesvirus_1~132308~-~chr21~8255154~+	2.31	4.23	-0.87	0.61	MIR6724-2^ENSG00000274060.1,CH507-513H4.5^ENSG00000281383.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	chr21~8255008~+~NC_001806_152222nt_Human_alphaherpesvirus_1~143554~-	2.31	4.23	-0.87	0.61	MIR6724-2^ENSG00000274060.1,CH507-513H4.5^ENSG00000281383.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	NC_001806_152222nt_Human_alphaherpesvirus_1~70510~-~chr21~8394018~+	0.21	0.19	0.14	0.89	CH507-528H12.1^ENSG00000280441.2,CH507-513H4.4^ENSG00000280614.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	NC_001806_152222nt_Human_alphaherpesvirus_1~70510~-~chr21~8210983~+	1.06	0.24	2.07	0.97	CH507-513H4.1^ENSG00000278996.1,MIR3648-2^ENSG00000264462.1,MIR3687-2^ENSG00000264063.1,CH507-513H4.6^ENSG00000280800.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	chr21~8438299~+~NC_001806_152222nt_Human_alphaherpesvirus_1~52653~+	2.81	2.85	-0.02	0.70	CH507-513H4.3^ENSG00000281181.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr17	NC_001806_152222nt_Human_alphaherpesvirus_1	chr17~16382493~+~NC_001806_152222nt_Human_alphaherpesvirus_1~139923~-	456.64	264.37	0.79	0.98	UBB^ENSG00000170315.13,FTLP12^ENSG00000265095.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	NC_001806_152222nt_Human_alphaherpesvirus_1~94177~+~chr21~8438296~+	2.81	2.85	-0.02	0.70	CH507-513H4.3^ENSG00000281181.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	NC_001806_152222nt_Human_alphaherpesvirus_1~133791~+~chr21~8260885~+	2.31	4.23	-0.87	0.61	CH507-513H4.5^ENSG00000281383.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	chr21~8394089~+~NC_001806_152222nt_Human_alphaherpesvirus_1~52653~+	0.21	0.19	0.14	0.89	CH507-528H12.1^ENSG00000280441.2,CH507-513H4.4^ENSG00000280614.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	chr21~8255262~+~NC_001806_152222nt_Human_alphaherpesvirus_1~52653~+	2.31	4.23	-0.87	0.61	MIR6724-2^ENSG00000274060.1,CH507-513H4.5^ENSG00000281383.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	chr21~8211054~+~NC_001806_152222nt_Human_alphaherpesvirus_1~52653~+	1.06	0.24	2.07	0.97	CH507-513H4.1^ENSG00000278996.1,MIR3648-2^ENSG00000264462.1,MIR3687-2^ENSG00000264063.1,CH507-513H4.6^ENSG00000280800.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	NC_001806_152222nt_Human_alphaherpesvirus_1~94177~+~chr21~8394086~+	0.21	0.19	0.14	0.89	CH507-528H12.1^ENSG00000280441.2,CH507-513H4.4^ENSG00000280614.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	NC_001806_152222nt_Human_alphaherpesvirus_1~94177~+~chr21~8211051~+	1.06	0.24	2.07	0.97	CH507-513H4.1^ENSG00000278996.1,MIR3648-2^ENSG00000264462.1,MIR3687-2^ENSG00000264063.1,CH507-513H4.6^ENSG00000280800.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr6	NC_001806_152222nt_Human_alphaherpesvirus_1	chr6~31271202~+~NC_001806_152222nt_Human_alphaherpesvirus_1~144673~+	2687.53	161.07	4.06	1.00	HLA-C^ENSG00000204525.16,USP8P1^ENSG00000214892.4,RPL3P2^ENSG00000227939.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	chr21~8441634~+~NC_001806_152222nt_Human_alphaherpesvirus_1~133784~-	2.81	2.85	-0.02	0.70	CH507-513H4.3^ENSG00000281181.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	chr21~8438387~+~NC_001806_152222nt_Human_alphaherpesvirus_1~10118~-	2.81	2.85	-0.02	0.70	CH507-513H4.3^ENSG00000281181.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr14	NC_001806_152222nt_Human_alphaherpesvirus_1	chr14~32202153~+~NC_001806_152222nt_Human_alphaherpesvirus_1~135944~+	11.05	2.63	2.07	1.00	RNU6-7^ENSG00000201654.1,RNU6-8^ENSG00000202337.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr11	NC_001806_152222nt_Human_alphaherpesvirus_1	chr11~5227019~+~NC_001806_152222nt_Human_alphaherpesvirus_1~133022~+	2884.58	502.70	2.52	0.98	CoTC_ribozyme^ENSG00000221031.1,HBB^ENSG00000244734.3,HBD^ENSG00000223609.7
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	NC_001806_152222nt_Human_alphaherpesvirus_1~108316~-~chr21~8393933~+	0.21	0.19	0.14	0.89	CH507-528H12.1^ENSG00000280441.2,CH507-513H4.4^ENSG00000280614.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	NC_001806_152222nt_Human_alphaherpesvirus_1~70510~-~chr21~8255191~+	2.31	4.23	-0.87	0.61	MIR6724-2^ENSG00000274060.1,CH507-513H4.5^ENSG00000281383.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	chr21~8397414~+~NC_001806_152222nt_Human_alphaherpesvirus_1~133784~-	0.21	0.19	0.14	0.89	CH507-528H12.1^ENSG00000280441.2,CH507-513H4.4^ENSG00000280614.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	chr21~8214376~+~NC_001806_152222nt_Human_alphaherpesvirus_1~133784~-	1.06	0.24	2.07	0.97	CH507-513H4.1^ENSG00000278996.1,MIR3648-2^ENSG00000264462.1,MIR3687-2^ENSG00000264063.1,CH507-513H4.6^ENSG00000280800.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	chr21~8394177~+~NC_001806_152222nt_Human_alphaherpesvirus_1~10118~-	0.21	0.19	0.14	0.89	CH507-528H12.1^ENSG00000280441.2,CH507-513H4.4^ENSG00000280614.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	chr21~8255351~+~NC_001806_152222nt_Human_alphaherpesvirus_1~10118~-	2.31	4.23	-0.87	0.61	MIR6724-2^ENSG00000274060.1,CH507-513H4.5^ENSG00000281383.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	chr21~8211142~+~NC_001806_152222nt_Human_alphaherpesvirus_1~10118~-	1.06	0.24	2.07	0.97	CH507-513H4.1^ENSG00000278996.1,MIR3648-2^ENSG00000264462.1,MIR3687-2^ENSG00000264063.1,CH507-513H4.6^ENSG00000280800.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	NC_001806_152222nt_Human_alphaherpesvirus_1~108316~-~chr21~8210898~+	1.06	0.24	2.07	0.97	CH507-513H4.1^ENSG00000278996.1,MIR3648-2^ENSG00000264462.1,MIR3687-2^ENSG00000264063.1,CH507-513H4.6^ENSG00000280800.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	chr21~8441347~+~NC_001806_152222nt_Human_alphaherpesvirus_1~144486~+	2.81	2.85	-0.02	0.70	CH507-513H4.3^ENSG00000281181.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	chr21~8438398~+~NC_001806_152222nt_Human_alphaherpesvirus_1~100598~-	2.81	2.85	-0.02	0.70	CH507-513H4.3^ENSG00000281181.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	chr21~8438254~+~NC_001806_152222nt_Human_alphaherpesvirus_1~48576~+	2.81	2.85	-0.02	0.70	CH507-513H4.3^ENSG00000281181.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr12	NC_001806_152222nt_Human_alphaherpesvirus_1	chr12~6538195~+~NC_001806_152222nt_Human_alphaherpesvirus_1~133472~-	1273.78	1003.25	0.34	0.84	NCAPD2^ENSG00000010292.12,RP5-940J5.3^ENSG00000255966.1,GAPDH^ENSG00000111640.14,IFFO1^ENSG00000010295.19,RP5-940J5.8^ENSG00000245667.2
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	NC_001806_152222nt_Human_alphaherpesvirus_1~35542~-~chr21~8401067~+	0.21	0.19	0.14	0.89	CH507-528H12.1^ENSG00000280441.2,CH507-513H4.4^ENSG00000280614.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr9	NC_001806_152222nt_Human_alphaherpesvirus_1	NC_001806_152222nt_Human_alphaherpesvirus_1~144760~+~chr9~134164439~+	32.98	16.63	0.99	1.00	WDR5^ENSG00000196363.9,RNU6ATAC^ENSG00000221676.1,LL09NC01-139C3.1^ENSG00000273473.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	NC_001806_152222nt_Human_alphaherpesvirus_1~105908~+~chr21~8443051~+	2.81	2.85	-0.02	0.70	CH507-513H4.3^ENSG00000281181.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	NC_001806_152222nt_Human_alphaherpesvirus_1~108316~-~chr21~8438143~+	2.81	2.85	-0.02	0.70	CH507-513H4.3^ENSG00000281181.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	NC_001806_152222nt_Human_alphaherpesvirus_1~108316~-~chr21~8255106~+	2.31	4.23	-0.87	0.61	MIR6724-2^ENSG00000274060.1,CH507-513H4.5^ENSG00000281383.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	chr21~8404673~+~NC_001806_152222nt_Human_alphaherpesvirus_1~133251~+	0.14	0.01	2.89	1.00	CH507-528H12.1^ENSG00000280441.2
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	chr21~8221674~+~NC_001806_152222nt_Human_alphaherpesvirus_1~133251~+	0.67	0.05	3.46	0.98	CH507-513H4.1^ENSG00000278996.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	chr21~8397127~+~NC_001806_152222nt_Human_alphaherpesvirus_1~144486~+	0.21	0.19	0.14	0.89	CH507-528H12.1^ENSG00000280441.2,CH507-513H4.4^ENSG00000280614.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	chr21~8258310~+~NC_001806_152222nt_Human_alphaherpesvirus_1~144486~+	2.31	4.23	-0.87	0.61	MIR6724-2^ENSG00000274060.1,CH507-513H4.5^ENSG00000281383.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	chr21~8214089~+~NC_001806_152222nt_Human_alphaherpesvirus_1~144486~+	1.06	0.24	2.07	0.97	CH507-513H4.1^ENSG00000278996.1,MIR3648-2^ENSG00000264462.1,MIR3687-2^ENSG00000264063.1,CH507-513H4.6^ENSG00000280800.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	chr21~8394188~+~NC_001806_152222nt_Human_alphaherpesvirus_1~100598~-	0.21	0.19	0.14	0.89	CH507-528H12.1^ENSG00000280441.2,CH507-513H4.4^ENSG00000280614.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	chr21~8255362~+~NC_001806_152222nt_Human_alphaherpesvirus_1~100598~-	2.31	4.23	-0.87	0.61	MIR6724-2^ENSG00000274060.1,CH507-513H4.5^ENSG00000281383.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	chr21~8211153~+~NC_001806_152222nt_Human_alphaherpesvirus_1~100598~-	1.06	0.24	2.07	0.97	CH507-513H4.1^ENSG00000278996.1,MIR3648-2^ENSG00000264462.1,MIR3687-2^ENSG00000264063.1,CH507-513H4.6^ENSG00000280800.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	chr21~8394044~+~NC_001806_152222nt_Human_alphaherpesvirus_1~48576~+	0.21	0.19	0.14	0.89	CH507-528H12.1^ENSG00000280441.2,CH507-513H4.4^ENSG00000280614.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	chr21~8255217~+~NC_001806_152222nt_Human_alphaherpesvirus_1~48576~+	2.31	4.23	-0.87	0.61	MIR6724-2^ENSG00000274060.1,CH507-513H4.5^ENSG00000281383.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	chr21~8211009~+~NC_001806_152222nt_Human_alphaherpesvirus_1~48576~+	1.06	0.24	2.07	0.97	CH507-513H4.1^ENSG00000278996.1,MIR3648-2^ENSG00000264462.1,MIR3687-2^ENSG00000264063.1,CH507-513H4.6^ENSG00000280800.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	NC_001806_152222nt_Human_alphaherpesvirus_1~105908~+~chr21~8398822~+	0.21	0.19	0.14	0.89	CH507-528H12.1^ENSG00000280441.2,CH507-513H4.4^ENSG00000280614.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	NC_001806_152222nt_Human_alphaherpesvirus_1~105908~+~chr21~8260017~+	2.31	4.23	-0.87	0.61	CH507-513H4.5^ENSG00000281383.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	NC_001806_152222nt_Human_alphaherpesvirus_1~105908~+~chr21~8215788~+	1.06	0.24	2.07	0.97	CH507-513H4.1^ENSG00000278996.1,MIR3648-2^ENSG00000264462.1,MIR3687-2^ENSG00000264063.1,CH507-513H4.6^ENSG00000280800.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr11	NC_001806_152222nt_Human_alphaherpesvirus_1	NC_001806_152222nt_Human_alphaherpesvirus_1~144535~-~chr11~5226669~+	2884.58	502.70	2.52	0.98	CoTC_ribozyme^ENSG00000221031.1,HBB^ENSG00000244734.3,HBD^ENSG00000223609.7
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr6	NC_001806_152222nt_Human_alphaherpesvirus_1	NC_001806_152222nt_Human_alphaherpesvirus_1~133121~-~chr6~29944190~+	3216.84	211.44	3.93	1.00	HLA-U^ENSG00000228078.1,HLA-A^ENSG00000206503.12,HCG4P5^ENSG00000227766.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	chr21~8438313~+~NC_001806_152222nt_Human_alphaherpesvirus_1~66499~-	2.81	2.85	-0.02	0.70	CH507-513H4.3^ENSG00000281181.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	chr21~8392994~+~NC_001806_152222nt_Human_alphaherpesvirus_1~133662~+	0.21	0.19	0.14	0.89	CH507-528H12.1^ENSG00000280441.2,CH507-513H4.4^ENSG00000280614.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	chr21~8394103~+~NC_001806_152222nt_Human_alphaherpesvirus_1~66499~-	0.21	0.19	0.14	0.89	CH507-528H12.1^ENSG00000280441.2,CH507-513H4.4^ENSG00000280614.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	chr21~8211068~+~NC_001806_152222nt_Human_alphaherpesvirus_1~66499~-	1.06	0.24	2.07	0.97	CH507-513H4.1^ENSG00000278996.1,MIR3648-2^ENSG00000264462.1,MIR3687-2^ENSG00000264063.1,CH507-513H4.6^ENSG00000280800.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr21	NC_001806_152222nt_Human_alphaherpesvirus_1	chr21~8209959~+~NC_001806_152222nt_Human_alphaherpesvirus_1~133662~+	1.06	0.24	2.07	0.97	CH507-513H4.1^ENSG00000278996.1,MIR3648-2^ENSG00000264462.1,MIR3687-2^ENSG00000264063.1,CH507-513H4.6^ENSG00000280800.1
GTEx	Brain_Amygdala	GTEX-X4EP-0011-R4B-SM-3P627	RNA	chr19	NC_001806_152222nt_Human_alphaherpesvirus_1	chr19~1021632~+~NC_001806_152222nt_Human_alphaherpesvirus_1~10926~+	147.20	58.99	1.32	1.00	TMEM259^ENSG00000182087.12,RNU6-2^ENSG00000207357.1,CNN2^ENSG00000064666.14
