#Supplementary Table 5. Detailed information on HPV integration sites detected from virus capture sequencing data
#Sample ID	Chromosome	Chromosome band	Integrated Position	Integration NO.	# of support reads			NNSS value of HIVID			WGS data
#					left	right	total	left	right	total	Have WGS data	found by WGS
sample_id	chromosome	chromosome_band	integration_position	integration_no	left_reads	right_reads	total	left_NNSS	right_NNSS	total_NNSS	have_WGS_data	found_by_WGS	hg38_Chrom	hg38_Coord
T3256	chr3	3p14.2	60580386	31	4	1	5	1.701	0.425	2.126314	N	N	chr3	60594653
T3256	chr3	3p14.2	60580409	32	36	0	36	15.31	0	15.309455	N	N	chr3	60594676
T3256	chr3	3p14.2	61574405	33	0	8	8	0	3.402	3.402101	N	N	chr3	61588731
T3256	chr3	3p14.1	67257117	34	0	7	7	0	2.977	2.976838	N	N	chr3	67206693
T3256	chr3	3q13.13	111149592	35	0	7	7	0	2.977	2.976838	N	N	chr3	111430745
T3256	chr3	3q23	142134990	36	0	5	5	0	2.126	2.126313	N	N	chr3	142416148
T3256	chr3	3q26.2	170419414	37	4	0	4	1.701	0	1.701051	N	N	chr3	170701625
T3256	chr4	4p16.3	2290004	38	0	4	4	0	1.701	1.701051	N	N	chr4	2288277
T3256	chr4	4q22.1	91551848	39	0	5	5	0	2.126	2.126313	N	N	chr4	90630697
T3256	chr4	4q25	112640920	40	0	6	6	0	2.552	2.551576	N	N	chr4	111719764
T3256	chr5	5p14.2	23739233	41	0	8	8	0	3.402	3.402101	N	N	chr5	23739124
T3256	chr5	5p13.1	41021682	42	6	0	6	2.552	0	2.551576	N	N	chr5	41021580
T3256	chr5	5q11.2	52621422	43	0	3	3	0	1.276	1.275788	N	N	chr5	53325592
T3256	chr5	5q32	147394181	44	5	0	5	2.126	0	2.126313	N	N	chr5	148014618
T3256	chr5	5q35.2	174852000	45	3	0	3	1.276	0	1.275788	N	N	chr5	175424997
T3256	chr6	6q22.33	127944872	46	5	0	5	2.126	0	2.126313	N	N	chr6	127623727
T3256	chr6	6q25.3	158190140	47	0	4	4	0	1.701	1.701051	N	N	chr6	157769108
T3256	chr7	7p15.3	21580300	48	3	0	3	1.276	0	1.275788	N	N	chr7	21540682
T3256	chr7	7p15.3	24048308	49	0	4	4	0	1.701	1.701051	N	N	chr7	24008689
T3256	chr7	7p14.3	29044125	50	3	0	3	1.276	0	1.275788	N	N	chr7	29004509
T3256	chr7	7q31.33	125361966	51	0	6	6	0	2.552	2.551576	N	N	chr7	125721912
T3256	chr7	7q35	146041323	52	0	3	3	0	1.276	1.275788	N	N	chr7	146344231
T3256	chr8	8p12	28920799	53	0	4	4	0	1.701	1.701051	N	N	chr8	29063282
T3256	chr8	8q24.11	118137915	54	6	0	6	2.552	0	2.551576	N	N	chr8	117125676
T3256	chr8	8q24.21	128373346	55	0	6	6	0	2.552	2.551576	N	N	chr8	127361100
T3256	chrX	Xp22.32	5072434	56	3	0	3	1.276	0	1.275788	N	N	chrX	5154393
T3256	chrX	Xp22.13	18720451	57	0	3	3	0	1.276	1.275788	N	N	chrX	18702332
T3256	chrX	Xp21.1	35295041	58	0	3	3	0	1.276	1.275788	N	N	chrX	35276924
T3256	chrX	Xq13.1	70036750	59	0	9	9	0	3.827	3.827364	N	N	chrX	70816900
T3256	chrX	Xq21.33	94058862	60	4	0	4	1.701	0	1.701051	N	N	chrX	94803863
T3256	chrX	Xq22.2	103016517	61	0	5	5	0	2.126	2.126313	N	N	chrX	103761589
HeLa	chr8	8q24.21	128230632	1	0	2809	2809	0	598.667	598.667244	Y	Y	chr8	127218387
HeLa	chr8	8q24.21	128230651	2	0	356	356	0	75.872	75.872388	Y	N	chr8	127218406
HeLa	chr8	8q24.21	128230669	3	2	149	151	0.426	31.755	32.181827	Y	N	chr8	127218424
HeLa	chr8	8q24.21	128230699	4	8	139	147	1.704	29.623	31.329329	Y	N	chr8	127218454
HeLa	chr8	8q24.21	128230729	5	9	96	105	1.917	20.459	22.37809	Y	N	chr8	127218484
HeLa	chr8	8q24.21	128230739	6	3	42	45	0.639	8.949	9.590612	Y	N	chr8	127218494
HeLa	chr8	8q24.21	128230769	7	1	50	51	0.213	10.653	10.869358	Y	N	chr8	127218524
HeLa	chr8	8q24.21	128230778	8	0	29	29	0	6.178	6.180615	Y	N	chr8	127218533
HeLa	chr8	8q24.21	128230803	9	1	17	18	0.213	3.621	3.836245	Y	N	chr8	127218558
HeLa	chr8	8q24.21	128230824	10	0	15	15	0	3.195	3.19687	Y	N	chr8	127218579
HeLa	chr8	8q24.21	128230846	11	0	15	15	0	3.195	3.196872	Y	N	chr8	127218601
HeLa	chr8	8q24.21	128233334	12	34	0	34	7.245	0	7.246238	Y	N	chr8	127221089
HeLa	chr8	8q24.21	128233367	13	105	0	105	22.378	0	22.378092	Y	Y	chr8	127221122
HeLa	chr8	8q24.21	128234153	14	17	0	17	3.622	0	3.623121	Y	N	chr8	127221908
HeLa	chr8	8q24.21	128234255	15	148	0	148	31.541	0	31.542455	Y	Y	chr8	127222010
HeLa	chr8	8q24.21	128241397	16	15	0	15	3.195	0	3.19687	Y	N	chr8	127229152
HeLa	chr8	8q24.21	128241408	17	23	0	23	4.899	0	4.901871	Y	N	chr8	127229163
HeLa	chr8	8q24.21	128241434	18	16	1	17	3.409	0.213	3.62312	Y	N	chr8	127229189
HeLa	chr8	8q24.21	128241449	19	19	0	19	4.05	0	4.049368	Y	N	chr8	127229204
HeLa	chr8	8q24.21	128241486	20	50	8	58	10.653	1.705	12.361231	Y	N	chr8	127229241
HeLa	chr8	8q24.21	128241499	21	52	0	52	11.08	0	11.082484	Y	N	chr8	127229254
HeLa	chr8	8q24.21	128241531	22	74	1	75	15.77	0.213	15.984353	Y	N	chr8	127229286
HeLa	chr8	8q24.21	128241548	23	561	0	561	119.562	0	119.562948	Y	Y	chr8	127229303
SiHa	chr13	13q22.1	73788866	1	0	303	303	0	58.007	58.007051	Y	Y	chr13	73214729
SiHa	chr13	13q22.1	73789028	2	0	16	16	0	3.061	3.063077	Y	N	chr13	73214891
SiHa	chr13	13q22.1	74087448	3	18	0	18	3.445	0	3.445963	Y	N	chr13	73513311
SiHa	chr13	13q22.1	74087514	4	25	0	25	4.785	0	4.78606	Y	N	chr13	73513377
SiHa	chr13	13q22.1	74087562	5	198	0	198	37.906	0	37.905597	Y	Y	chr13	73513425
T6259	chr1	1q21.3	153545129	1	9	0	9	2.015	0	2.012812	N	N	chr1	153572653
T6259	chr1	1q21.3	153545130	2	6	0	6	2.97	0	2.969568	N	N	chr1	153572654
T6259	chr1	1q21.3	153545198	3	16	0	16	3.58	0	3.57833	N	N	chr1	153572722
T6259	chr1	1q21.3	153545227	4	61	0	61	30.191	0	30.190607	N	N	chr1	153572751
T6259	chr1	1q21.3	153545240	5	0	63	63	0	31.182	31.180463	N	N	chr1	153572764
T6259	chr1	1q21.3	153545262	6	0	5	5	0	2.475	2.47464	N	N	chr1	153572786
T6259	chr1	1q21.3	153545345	7	0	7	7	0	3.465	3.464496	N	N	chr1	153572869
T6259	chr1	1q21.3	153545443	8	0	7	7	0	3.465	3.464496	N	N	chr1	153572967
T6259	chr20	20q13.33	58503664	9	4	0	4	1.98	0	1.979712	N	N	chr20	59928609
T6259	chr22	22q12.2	31332301	10	0	5	5	0	2.475	2.47464	N	N	chr22	30936314
T6259	chr3	3p22.3	32330445	11	0	5	5	0	2.475	2.47464	N	N	chr3	32288953
T6259	chr3	3p14.2	60580357	12	8	0	8	3.96	0	3.959424	N	N	chr3	60594624
T6259	chr3	3p14.2	60580371	13	5	0	5	2.475	0	2.47464	N	N	chr3	60594638
T6259	chr3	3p14.2	60580409	14	29	0	29	14.354	0	14.352912	N	N	chr3	60594676
T6259	chr3	3p14.2	60580434	15	0	13	13	0	6.434	6.434064	N	N	chr3	60594701
T6259	chr3	3p14.2	60580461	16	0	4	4	0	1.98	1.979712	N	N	chr3	60594728
T6259	chr8	8p11.21	40727472	17	0	4	4	0	1.98	1.979712	N	N	chr8	40869953
T6259	chr9	9p24.1	5557392	18	0	4	4	0	1.98	1.979712	N	N	chr9	5557392
T4931	chr11	11q22.3	105571750	1	0	5	5	0	1.345	1.345472	Y	N	chr11	105701024
T4931	chr12	12q24.31	124689942	2	0	5	5	0	1.345	1.345472	Y	N	chr12	124205396
T4931	chr2	2q14.2	121687031	3	7	0	7	1.883	0	1.883659	Y	N	chr2	120929455
T4931	chr2	2q14.2	121687049	4	11	0	11	2.96	0	2.960038	Y	N	chr2	120929473
T4931	chr2	2q14.2	121687068	5	8	0	8	2.152	0	2.152755	Y	N	chr2	120929492
T4931	chr2	2q14.2	121687091	6	10	0	10	2.69	0	2.690944	Y	N	chr2	120929515
T4931	chr2	2q14.2	121687112	7	16	0	16	4.304	0	4.305508	Y	N	chr2	120929536
T4931	chr2	2q14.2	121687140	8	78	0	78	20.989	0	20.989358	Y	Y	chr2	120929564
T4931	chr2	2q14.2	121688181	9	0	436	436	0	117.323	117.325127	Y	Y	chr2	120930605
T4931	chr2	2q14.2	121688207	10	0	22	22	0	5.918	5.920074	Y	N	chr2	120930631
T4931	chr2	2q14.2	121688228	11	0	13	13	0	3.497	3.498226	Y	N	chr2	120930652
T4931	chr2	2q14.2	121688274	12	0	13	13	0	3.497	3.498226	Y	N	chr2	120930698
T4931	chr2	2q14.2	121688337	13	0	7	7	0	1.883	1.883659	Y	N	chr2	120930761
T4931	chr2	2q14.2	121688357	14	0	5	5	0	1.345	1.345472	Y	N	chr2	120930781
T4931	chr2	2q33.3	208271020	15	4	0	4	1.076	0	1.076377	Y	N	chr2	207406296
T4931	chr3	3q13.11	104997790	16	5	0	5	1.345	0	1.345472	Y	N	chr3	105278946
T4931	chr5	5q31.2	138323277	17	0	6	6	0	1.615	1.614566	Y	N	chr5	138987588
T4931	chr6	6q14.1	79622316	18	4	0	4	1.076	0	1.076377	Y	N	chr6	78912599
T4931	chr7	7q36.3	158608773	19	4	0	4	1.076	0	1.076377	Y	N	chr7	158816082
T4931	chr8	8q21.3	90383150	20	4	0	4	1.076	0	1.076377	Y	N	chr8	89370921
T4931	chr8	8q24.21	128373346	21	0	6	6	0	1.615	1.614566	Y	N	chr8	127361100
T5350	chr2	2q22.2	142400302	1	0	7	7	0	3.112	3.112395	N	N	chr2	141642733
T5350	chr2	2q37.3	242004598	2	0	10	10	0	4.446	4.446278	N	N	chr2	241065182
T5350	chr3	3p14.2	60580344	3	19	0	19	5.059	0	5.060954	N	N	chr3	60594611
T5350	chr3	3p14.2	60580360	4	14	0	14	3.729	0	3.729124	N	N	chr3	60594627
T5350	chr3	3p14.2	60580371	5	6	0	6	2.668	0	2.667767	N	N	chr3	60594638
T5350	chr3	3p14.2	60580385	6	30	0	30	7.99	0	7.99098	N	N	chr3	60594652
T5350	chr3	3p14.2	60580409	7	243	0	243	64.725	0	64.726936	N	N	chr3	60594676
T5350	chr3	3p14.2	60580434	8	0	186	186	0	49.544	49.544075	N	N	chr3	60594701
T5350	chr3	3q28	189644299	9	0	31	31	0	13.783	13.783462	N	N	chr3	189926510
T5350	chr3	3q28	189644324	10	0	19	19	0	5.06	5.060954	N	N	chr3	189926535
T5350	chr3	3q28	189644340	11	0	25	25	0	11.117	11.115696	N	N	chr3	189926551
T5350	chr3	3q28	189644355	12	0	9	9	0	4.003	4.001651	N	N	chr3	189926566
T5350	chr3	3q28	189644374	13	1	7	8	0.445	3.113	3.557023	N	N	chr3	189926585
T5350	chr3	3q28	189678998	14	5	1	6	2.224	0.445	2.667767	N	N	chr3	189961209
T5350	chr3	3q28	189679008	15	8	0	8	3.558	0	3.557022	N	N	chr3	189961219
T5350	chr3	3q28	189679059	16	7	1	8	3.113	0.445	3.557023	N	N	chr3	189961270
T5350	chr3	3q28	189679058	17	16	0	16	7.114	0	7.114045	N	N	chr3	189961269
T5350	chr3	3q28	189679080	18	29	0	29	12.896	0	12.894205	N	N	chr3	189961291
T5350	chr3	3q28	189679114	19	73	0	73	32.458	0	32.457832	N	N	chr3	189961325
T5350	chr7	7q36.3	155528437	20	7	0	7	3.113	0	3.112394	N	N	chr7	155735743
T5350	chrX	Xp21.3	28786773	21	2	5	7	0.889	2.223	3.112395	N	N	chrX	28768656
T5350	chrX	Xp21.3	28786817	22	7	0	7	3.113	0	3.112395	N	N	chrX	28768700
T5350	chrX	Xp21.3	28786845	23	14	0	14	6.226	0	6.224789	N	N	chrX	28768728
T5350	chrX	Xp21.3	28786852	24	18	0	18	4.794	0	4.794588	N	N	chrX	28768735
T5350	chrX	Xp21.3	28786896	25	0	42	42	0	11.187	11.187372	N	N	chrX	28768779
T5350	chrX	Xp21.3	28786967	26	0	6	6	0	2.668	2.667767	N	N	chrX	28768850
T1074	chr10	10q26.3	135524712	1	9	0	9	1.713	0	1.713221	N	N	chr10	133787387
T1074	chr10	10q26.3	135524748	2	8	0	8	1.523	0	1.522863	N	N	NA	NA
T1074	chr11	11q24.2	127263867	3	0	6	6	0	1.142	1.142147	N	N	chr11	127393972
T1074	chr12	12p13.33	95479	4	6	0	6	1.142	0	1.142148	N	N	chr12	10261
T1074	chr13	13q21.31	65337631	5	0	6	6	0	1.142	1.142147	N	N	chr13	64763499
T1074	chr13	13q32.1	96270653	6	0	10	10	0	1.904	1.903579	N	N	chr13	95618399
T1074	chr13	13q34	110827767	7	0	7	7	0	1.333	1.332505	N	N	chr13	110175420
T1074	chr15	15q26.3	102521370	8	21	0	21	3.998	0	3.997516	N	N	chr15	101981167
T1074	chr17	17q25.1	71340300	9	15	0	15	2.855	0	2.855369	N	N	chr17	73344161
T1074	chr17	17q25.1	71340410	10	0	56	56	0	10.659	10.660043	N	N	chr17	73344271
T1074	chr17	17q25.1	71340436	11	0	7	7	0	1.332	1.332506	N	N	chr17	73344297
T1074	chr17	17q25.1	71340477	12	0	6	6	0	1.141	1.142148	N	N	chr17	73344338
T1074	chr19	19q13.12	37269303	13	0	55	55	0	10.47	10.469686	N	N	chr19	36778401
T1074	chr19	19q13.12	37269325	14	0	12	12	0	2.285	2.284295	N	N	chr19	36778423
T1074	chr2	2p23.3	26634247	15	0	8	8	0	1.523	1.522863	N	N	chr2	26411379
T1074	chr2	2q24.1	159299545	16	0	7	7	0	1.333	1.332505	N	N	chr2	158443033
T1074	chr2	2q24.1	159299583	17	7	0	7	1.333	0	1.332505	N	N	chr2	158443071
T1074	chr21	21q22.3	43724138	18	6	0	6	1.142	0	1.142147	N	N	chr21	42304028
T1074	chr21	21q22.3	45156857	19	0	8	8	0	1.523	1.522863	N	N	chr21	43736976
T1074	chr3	3q11.2	94037843	20	0	6	6	0	1.142	1.142148	N	N	chr3	94318999
T1074	chr4	4p16.3	38027	21	6	0	6	1.142	0	1.142147	N	N	chr4	38026
T1074	chr4	4p16.3	49659	22	8	0	8	1.522	0	1.522864	N	N	chr4	49765
T1074	chr4	4p16.3	49728	23	35	0	35	6.662	0	6.662527	N	N	chr4	49834
T1074	chr5	5p15.33	11577	24	0	42	42	0	7.995	7.995032	N	N	chr5	11577
T1074	chr5	5p15.2	13296758	25	0	6	6	0	1.142	1.142148	N	N	chr5	13296646
T1074	chr5	5q23.2	122158163	26	0	8	8	0	1.523	1.522863	N	N	chr5	122822468
T1074	chr5	5q33.3	159093069	27	9	0	9	1.713	0	1.713221	N	N	chr5	159666062
T1074	chr8	8p23.1	11075119	28	8	0	8	1.523	0	1.522863	N	N	chr8	11217610
T1074	chr9	9p21.1	29840144	29	0	35	35	0	6.663	6.662527	N	N	chr9	29840146
T1074	chrX	Xq28	155260322	30	9	0	9	1.711	0	1.713222	N	N	chrX	156030657
T8729	chr1	1p36.22	12481691	1	0	7	7	0	1.178	1.178382	N	N	chr1	12421638
T8729	chr1	1p36.11	27714362	2	6	0	6	1.01	0	1.010042	N	N	chr1	27387872
T8729	chr1	1p35.3	28273408	3	0	6	6	0	1.01	1.010042	N	N	chr1	27946897
T8729	chr1	1p33	48367080	4	0	6	6	0	1.01	1.010042	N	N	chr1	47901408
T8729	chr1	1p32.3	54847440	5	0	7	7	0	1.178	1.178382	N	N	chr1	54381767
T8729	chr1	1p31.1	69934355	6	7	0	7	1.178	0	1.178382	N	N	chr1	69468672
T8729	chr1	1p31.1	73561207	7	0	6	6	0	1.01	1.010042	N	N	chr1	73095524
T8729	chr1	1p31.1	78470618	8	6	0	6	1.01	0	1.010042	N	N	chr1	78004934
T8729	chr1	1p11.2	121172539	9	0	6	6	0	1.01	1.010042	N	N	chr1	121430679
T8729	chr1	1q23.3	164407321	10	0	6	6	0	1.01	1.010042	N	N	chr1	164438084
T8729	chr1	1q31.1	186403925	11	0	6	6	0	1.01	1.010042	N	N	chr1	186434793
T8729	chr1	1q32.3	214326670	12	6	0	6	1.01	0	1.010042	N	N	chr1	214153327
T8729	chr1	1q43	240607361	13	0	6	6	0	1.01	1.010042	N	N	chr1	240444061
T8729	chr10	10p12.31	20561790	14	0	8	8	0	1.346	1.346722	N	N	chr10	20272861
T8729	chr10	10p12.2	24369810	15	0	8	8	0	1.347	1.346722	N	N	chr10	24080881
T8729	chr10	10p11.1	38415720	16	0	7	7	0	1.178	1.178382	N	N	chr10	38126792
T8729	chr10	10q21.1	56246488	17	7	0	7	1.178	0	1.178382	N	N	chr10	54486728
T8729	chr10	10q24.1	98852956	18	6	0	6	1.01	0	1.010042	N	N	chr10	97093199
T8729	chr10	10q25.3	117035254	19	0	6	6	0	1.009	1.010041	N	N	chr10	115275744
T8729	chr11	11p15.4	10425454	20	7	0	7	1.178	0	1.178381	N	N	chr11	10403907
T8729	chr11	11p15.1	21069218	21	6	0	6	1.01	0	1.010042	N	N	chr11	21047672
T8729	chr11	11p14.1	29506396	22	8	0	8	1.347	0	1.346722	N	N	chr11	29484849
T8729	chr11	11q12.2	60889550	23	6	0	6	1.01	0	1.010042	N	N	chr11	61122078
T8729	chr11	11q24.3	128379934	24	6	0	6	1.01	0	1.010042	N	N	chr11	128510039
T8729	chr12	12q14.3	66451372	25	0	6	6	0	1.009	1.010041	N	N	chr12	66057592
T8729	chr12	12q14.3	66451462	26	6	0	6	1.009	0	1.010041	N	N	chr12	66057682
T8729	chr12	12q21.33	89435245	27	13	0	13	2.188	0	2.188424	N	N	chr12	89041468
T8729	chr12	12q22	95269013	28	7	0	7	1.178	0	1.178382	N	N	chr12	94875237
T8729	chr12	12q23.1	101194586	29	0	6	6	0	1.01	1.010042	N	N	chr12	100800808
T8729	chr12	12q24.32	129110034	30	7	0	7	1.178	0	1.178382	N	N	chr12	128625489
T8729	chr13	13q22.2	75739661	31	7	0	7	1.178	0	1.178382	N	N	chr13	75165524
T8729	chr13	13q32.1	95745185	32	6	0	6	1.01	0	1.010042	N	N	chr13	95092931
T8729	chr14	14q32.11	91404468	33	8	0	8	1.347	0	1.346723	N	N	chr14	90938124
T8729	chr15	15q25.1	78642502	34	0	7	7	0	1.178	1.178382	N	N	chr15	78350160
T8729	chr16	16q13	56715418	35	6	0	6	1.01	0	1.010042	N	N	chr16	56681506
T8729	chr16	16q21	66305279	36	0	7	7	0	1.178	1.178382	N	N	chr16	66271376
T8729	chr16	16q22.1	70047357	37	0	13	13	0	2.188	2.188423	N	N	chr16	70013454
T8729	chr16	16q23.1	77779488	38	7	0	7	1.178	0	1.178382	N	N	chr16	77745591
T8729	chr17	17q25.3	79763267	39	0	6	6	0	1.01	1.010042	N	N	chr17	81805391
T8729	chr18	18p11.32	1455574	40	8	0	8	1.347	0	1.346722	N	N	chr18	1455573
T8729	chr18	18q22.3	71569568	41	6	0	6	1.01	0	1.010042	N	N	chr18	73902333
T8729	chr19	19p12	23663342	42	8	0	8	1.347	0	1.346722	N	N	chr19	23480540
T8729	chr2	2p25.1	9915420	43	6	0	6	1.01	0	1.010042	N	N	chr2	9775291
T8729	chr2	2p11.2	83419976	44	0	6	6	0	1.01	1.010042	N	N	chr2	83192852
T8729	chr2	2q21.2	133027326	45	6	0	6	1.01	0	1.010042	N	N	chr2	132269753
T8729	chr2	2q23.2	150294565	46	0	8	8	0	1.347	1.346722	N	N	chr2	149438051
T8729	chr2	2q31.3	181955761	47	0	6	6	0	1.01	1.010042	N	N	chr2	181091034
T8729	chr2	2q33.3	208283943	48	6	0	6	1.01	0	1.010042	N	N	chr2	207419219
T8729	chr2	2q34	211619282	49	6	0	6	1.009	0	1.010041	N	N	chr2	210754558
T8729	chr21	21q22.13	39229770	50	0	6	6	0	1.01	1.010042	N	N	chr21	37857468
T8729	chr21	21q22.3	46064615	51	8	0	8	1.346	0	1.346722	N	N	chr21	44644698
T8729	chr22	22q13.1	39420837	52	0	8	8	0	1.347	1.346722	N	N	chr22	39024832
T8729	chr22	22q13.31	46166734	53	0	6	6	0	1.01	1.010042	N	N	chr22	45770854
T8729	chr3	3p25.1	15310831	54	0	7	7	0	1.178	1.178382	N	N	chr3	15269324
T8729	chr3	3p14.1	69619772	55	0	6	6	0	1.01	1.010042	N	N	chr3	69570621
T8729	chr3	3q22.1	130871181	56	7	0	7	1.178	0	1.178382	N	N	chr3	131152337
T8729	chr3	3q25.33	159919620	57	0	8	8	0	1.347	1.346722	N	N	chr3	160201833
T8729	chr3	3q26.1	165302794	58	0	7	7	0	1.178	1.178382	N	N	chr3	165585006
T8729	chr3	3q26.2	170871814	59	8	0	8	1.347	0	1.346722	N	N	chr3	171154025
T8729	chr4	4p14	37479433	60	8	0	8	1.347	0	1.346722	N	N	chr4	37477811
T8729	chr4	4q21.23	84804040	61	0	8	8	0	1.347	1.346722	N	N	chr4	83882887
T8729	chr4	4q22.1	88315256	62	0	6	6	0	1.01	1.010042	N	N	chr4	87394104
T8729	chr4	4q28.3	132182090	63	0	7	7	0	1.178	1.178382	N	N	chr4	131260935
T8729	chr4	4q28.3	132403854	64	0	6	6	0	1.01	1.010042	N	N	chr4	131482699
T8729	chr4	4q32.1	158268248	65	7	0	7	1.178	0	1.178381	N	N	chr4	157347096
T8729	chr4	4q34.3	180889511	66	0	7	7	0	1.178	1.178382	N	N	chr4	179968358
T8729	chr5	5p15.2	11560005	67	0	7	7	0	1.178	1.178382	N	N	chr5	11559893
T8729	chr5	5q12.1	61009796	68	0	6	6	0	1.01	1.010042	N	N	chr5	61713969
T8729	chr5	5q12.3	64606071	69	0	7	7	0	1.178	1.178382	N	N	chr5	65310244
T8729	chr5	5q13.2	70702721	70	0	6	6	0	1.01	1.010042	N	N	chr5	71406894
T8729	chr5	5q15	95605715	71	0	6	6	0	1.01	1.010042	N	N	chr5	96270011
T8729	chr5	5q23.2	122043473	72	0	6	6	0	1.009	1.010041	N	N	chr5	122707778
T8729	chr5	5q32	146766817	73	0	9	9	0	1.515	1.515063	N	N	chr5	147387254
T8729	chr5	5q35.1	170061618	74	6	0	6	1.01	0	1.010042	N	N	chr5	170634614
T8729	chr6	6p21.33	30785973	75	0	6	6	0	1.01	1.010041	N	N	chr6	30818196
T8729	chr6	6p21.1	43225675	76	6	0	6	1.01	0	1.010042	N	N	chr6	43257937
T8729	chr6	6p12.1	52944309	77	7	0	7	1.178	0	1.178382	N	N	chr6	53079511
T8729	chr6	6q14.1	79481943	78	6	0	6	1.01	0	1.010041	N	N	chr6	78772226
T8729	chr6	6q21	110404732	79	7	0	7	1.178	0	1.178381	N	N	chr6	110083529
T8729	chr6	6q26	161152125	80	0	6	6	0	1.01	1.010041	N	N	chr6	160731093
T8729	chr7	7p22.3	1893707	81	0	6	6	0	1.01	1.010042	N	N	chr7	1854071
T8729	chr7	7p14.3	32165925	82	8	0	8	1.347	0	1.346722	N	N	chr7	32126313
T8729	chr7	7p13	43436739	83	0	9	9	0	1.515	1.515062	N	N	chr7	43397140
T8729	chr7	7q11.22	71656216	84	0	8	8	0	1.347	1.346723	N	N	chr7	72191231
T8729	chr7	7q11.23	73449653	85	6	0	6	1.01	0	1.010042	N	N	chr7	74035323
T8729	chr7	7q31.1	114429307	86	0	6	6	0	1.01	1.010042	N	N	chr7	114789252
T8729	chr7	7q31.31	120358048	87	6	0	6	1.01	0	1.010042	N	N	chr7	120717994
T8729	chr8	8p11.22	38699264	88	6	0	6	1.01	0	1.010042	N	N	chr8	38841746
T8729	chr8	8q21.2	85582359	89	7	0	7	1.179	0	1.178382	N	N	chr8	84670124
T8729	chr8	8q23.3	114704480	90	0	6	6	0	1.01	1.010042	N	N	chr8	113692251
T8729	chr9	9p21.1	28767784	91	0	14	14	0	2.357	2.356764	N	N	chr9	28767786
T8729	chr9	9q21.13	74521712	92	0	15	15	0	2.525	2.525104	N	N	chr9	71906796
T8729	chr9	9q21.13	74521745	93	15	0	15	2.525	0	2.525104	N	N	chr9	71906829
T8729	chr9	9q33.3	129132297	94	0	6	6	0	1.01	1.010042	N	N	chr9	126370018
T8729	chr9	9q34.2	136398659	95	0	8	8	0	1.347	1.346723	N	N	chr9	133533537
T8729	chrX	Xp22.2	15959125	96	7	0	7	1.178	0	1.178382	N	N	chrX	15941002
T8729	chrX	Xp11.22	51750314	97	6	0	6	1.009	0	1.010041	N	N	chrX	52007218
T8729	chrX	Xq13.1	68739948	98	8	0	8	1.347	0	1.346722	N	N	chrX	69520105
T8729	chrX	Xq21.2	85392706	99	0	7	7	0	1.178	1.178382	N	N	chrX	86137702
T8729	chrX	Xq27.3	143948934	100	9	0	9	1.515	0	1.515062	N	N	chrX	144867413
T8729	chrX	Xq27.3	143949100	101	60	28	88	10.1	4.713	14.813944	N	N	chrX	144867579
T8729	chrX	Xq27.3	143949142	102	0	9	9	0	1.515	1.515063	N	N	chrX	144867621
T8729	chrX	Xq27.3	146282063	103	0	6	6	0	1.01	1.010041	N	N	chrX	147200545
T6916	chr1	1p35.2	31578849	1	0	7	7	0	1.03	1.030947	N	N	chr1	31106002
T6916	chr1	1p35.1	33766265	2	7	0	7	1.031	0	1.030949	N	N	chr1	33300664
T6916	chr1	1p21.3	94891761	3	8	0	8	1.178	0	1.178227	N	N	chr1	94426205
T6916	chr1	1p13.2	114995675	4	8	0	8	1.178	0	1.178227	N	N	chr1	114453053
T6916	chr1	1p11.2	120922847	5	8	0	8	1.178	0	1.178227	N	N	chr1	143887874
T6916	chr1	1p11.2	121485185	6	8	0	8	1.178	0	1.178227	N	N	chr1	121743387
T6916	chr1	1q32.1	204164831	7	0	7	7	0	1.031	1.030949	N	N	chr1	204195703
T6916	chr10	10p12.31	20109684	8	7	0	7	1.031	0	1.030948	N	N	chr10	19820755
T6916	chr10	10q22.3	80753281	9	7	0	7	1.031	0	1.030949	N	N	chr10	78993524
T6916	chr10	10q23.1	85152243	10	0	8	8	0	1.178	1.178227	N	N	chr10	83392487
T6916	chr11	11p13	35042875	11	7	0	7	1.031	0	1.030949	N	N	chr11	35021328
T6916	chr12	12p13.31	9353869	12	8	0	8	1.178	0	1.178227	N	N	chr12	9201273
T6916	chr12	12p12.1	23205818	13	0	7	7	0	1.031	1.030949	N	N	chr12	23052884
T6916	chr12	12p12.1	25428478	14	0	8	8	0	1.178	1.178227	N	N	chr12	25275544
T6916	chr12	12q12	45217338	15	10	0	10	1.473	0	1.472784	N	N	chr12	44823555
T6916	chr12	12q13.3	57916721	16	8	0	8	1.178	0	1.178226	N	N	chr12	57522938
T6916	chr13	13q21.32	66291507	17	11	0	11	1.62	0	1.620063	N	N	chr13	65717375
T6916	chr13	13q21.32	66291535	18	0	8	8	0	1.178	1.178227	N	N	chr13	65717403
T6916	chr14	14q24.2	72246079	19	8	0	8	1.178	0	1.178227	N	N	chr14	71779362
T6916	chr15	15q21.1	48568964	20	8	0	8	1.178	0	1.178227	N	N	chr15	48276767
T6916	chr15	15q26.3	102075906	21	9	0	9	1.325	0	1.325505	N	N	chr15	101535703
T6916	chr16	16p12.2	21781529	22	8	0	8	1.178	0	1.178227	N	N	chr16	21770208
T6916	chr16	16q24.3	89420194	23	0	88	88	0	12.961	12.9605	N	N	chr16	89353786
