sample_name	virus	seqlen	mapped	chim_reads	n_bases_covered	frac_covered	tissue_id	sample_read_count	mapped_rpm
GTEX-1HFI7-0001-SM-EZ6LY	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	83763	1011	98945	0.573	Cells_EBV-transformed_lymphocytes	32342426	2589.87993046656
GTEX-ZAB4-0008-SM-4RGM6	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	62	0	2460	0.014	Cells_Cultured_fibroblasts	52431255	1.1825007812611
GTEX-XGQ4-0004-SM-4AT5S	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	248842	170	131491	0.765	Cells_EBV-transformed_lymphocytes	36206868	6872.78446730051
GTEX-XGQ4-0004-SM-4AT5S	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	115261	685	99790	0.578	Cells_EBV-transformed_lymphocytes	36206868	3183.40155795856
GTEX-13FTW-1726-SM-5KM2B	NC_001716_153080nt_Human_betaherpesvirus_7	153080	52	0	3615	0.024	Stomach	45363172	1.14630431928349
GTEX-X15G-0001-SM-4PQZV	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	55870	46	122791	0.715	Cells_EBV-transformed_lymphocytes	28623062	1951.92254413591
GTEX-X15G-0001-SM-4PQZV	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	18349	76	77136	0.446	Cells_EBV-transformed_lymphocytes	28623062	641.056501921423
GTEX-ZPCL-0004-SM-4WWD6	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	690352	447	135562	0.789	Cells_EBV-transformed_lymphocytes	41400436	16674.9934710833
GTEX-ZPCL-0004-SM-4WWD6	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	323013	1945	109150	0.632	Cells_EBV-transformed_lymphocytes	41400436	7802.1642090919
GTEX-ZF2S-0004-SM-4WKFE	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	171421	137	130942	0.762	Cells_EBV-transformed_lymphocytes	50107899	3421.03746956144
GTEX-ZF2S-0004-SM-4WKFE	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	64579	354	97436	0.564	Cells_EBV-transformed_lymphocytes	50107899	1288.79879796996
GTEX-X4XX-0005-SM-3NMCS	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	185	0	9115	0.053	Whole_Blood	51455903	3.59531150391045
GTEX-X4XX-0005-SM-3NMCS	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	89	5	4914	0.028	Whole_Blood	51455903	1.72963634512448
GTEX-WYVS-1726-SM-3NMAY	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	154	0	8874	0.052	Breast_Mammary_Tissue	60827117	2.53176556107369
GTEX-WYVS-1726-SM-3NMAY	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	60	0	3783	0.022	Breast_Mammary_Tissue	60827117	0.986402166652087
GTEX-TKQ1-0003-SM-3NMAE	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	414167	298	134216	0.781	Cells_EBV-transformed_lymphocytes	71423385	5798.75904789447
GTEX-TKQ1-0003-SM-3NMAE	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	186096	2064	105956	0.613	Cells_EBV-transformed_lymphocytes	71423385	2605.53318776476
GTEX-ZT9X-0004-SM-4YCDT	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	350795	260	133916	0.779	Cells_EBV-transformed_lymphocytes	50694271	6919.81545606998
GTEX-ZT9X-0004-SM-4YCDT	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	156652	1638	102927	0.596	Cells_EBV-transformed_lymphocytes	50694271	3090.13221632085
GTEX-WZTO-0001-SM-4PQZY	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	369055	363	135437	0.788	Cells_EBV-transformed_lymphocytes	71656167	5150.35921472049
GTEX-WZTO-0001-SM-4PQZY	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	148835	1375	103651	0.6	Cells_EBV-transformed_lymphocytes	71656167	2077.07174736265
GTEX-13PL7-2726-SM-5L3GB	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	237	7	13942	0.081	Vagina	42737812	5.54544065100946
GTEX-1HBPM-0126-SM-ARL9E	NC_006273_235646nt_Human_betaherpesvirus_5	235646	170	0	8737	0.037	Breast_Mammary_Tissue	31435547	5.40789062776608
GTEX-ZLWG-0426-SM-4WWFA	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	144	0	8704	0.051	Spleen	60715713	2.37170895119028
GTEX-ZLWG-0426-SM-4WWFA	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	95	0	5061	0.029	Spleen	60715713	1.56466909974359
GTEX-SNOS-0826-SM-4DM5N	NC_001716_153080nt_Human_betaherpesvirus_7	153080	84	0	5916	0.039	Stomach	44199769	1.90046242096876
GTEX-X4EP-0326-SM-3P5Z6	NC_001806_152222nt_Human_alphaherpesvirus_1	152222	2622	0	49900	0.328	Heart_Atrial_Appendage	57403587	45.676588119833
GTEX-X4EP-0326-SM-3P5Z6	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	128	0	6965	0.041	Heart_Atrial_Appendage	57403587	2.22982581210474
GTEX-TML8-0001-SM-3NMAF	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	194119	159	131100	0.763	Cells_EBV-transformed_lymphocytes	65250150	2974.99699234408
GTEX-TML8-0001-SM-3NMAF	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	76582	1078	99098	0.574	Cells_EBV-transformed_lymphocytes	65250150	1173.66779999739
GTEX-ZDTS-0001-SM-4WAXW	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	145999	115	133429	0.777	Cells_EBV-transformed_lymphocytes	34721676	4204.83734713728
GTEX-ZDTS-0001-SM-4WAXW	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	59608	955	101935	0.59	Cells_EBV-transformed_lymphocytes	34721676	1716.73740633949
GTEX-ZTX8-0002-SM-4YCEU	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	246266	260	131435	0.765	Cells_EBV-transformed_lymphocytes	70778672	3479.38147243
GTEX-ZTX8-0002-SM-4YCEU	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	100178	1202	99394	0.575	Cells_EBV-transformed_lymphocytes	70778672	1415.36987300355
GTEX-1PIGE-1226-SM-EVR3Q	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	163	0	8080	0.047	Adipose_Visceral_Omentum	68999142	2.36234821586622
GTEX-1PIGE-1226-SM-EVR3Q	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	62	0	3558	0.021	Adipose_Visceral_Omentum	68999142	0.898561898059544
GTEX-OXRN-1726-SM-3NM9B	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	160	0	8781	0.051	Esophagus_Mucosa	67824265	2.35903772786922
GTEX-OXRN-1726-SM-3NM9B	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	58	11	3455	0.02	Esophagus_Mucosa	67824265	0.855151176352593
GTEX-YEC4-0002-SM-4W1Z6	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	161148	328	131355	0.764	Cells_EBV-transformed_lymphocytes	71006532	2269.481348561
GTEX-YEC4-0002-SM-4W1Z6	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	56210	423	96661	0.559	Cells_EBV-transformed_lymphocytes	71006532	791.617312052362
GTEX-P4QS-0526-SM-2I3ET	NC_001669_5243nt_Macaca_mulatta_polyomavirus_1	5243	1230	0	596	0.114	Lung	47230099	26.0427148374176
GTEX-P4QS-0526-SM-2I3ET	NC_001405_35937nt_Human_mastadenovirus_C	35937	630	1257	1978	0.055	Lung	47230099	13.3389515020919
GTEX-ZDXO-2126-SM-4WKFI	NC_004296_3402nt_Lassa_mammarenavirus_segment_S	3402	54	0	2368	0.696	Brain_Cortex	42037888	1.28455549431979
GTEX-ZF3C-1426-SM-4WWCD	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	52	0	3095	0.018	Artery_Aorta	48002988	1.08326590003106
GTEX-ZUA1-0011-R1a-SM-4YCE2	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	74	0	4604	0.027	Brain_Hippocampus	41822709	1.76937366730596
GTEX-WZTO-1226-SM-3NMAZ	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	238	0	13186	0.077	Heart_Atrial_Appendage	20737986	11.4765242873633
GTEX-WZTO-1226-SM-3NMAZ	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	136	0	8007	0.046	Heart_Atrial_Appendage	20737986	6.55801387849331
GTEX-W5X1-3026-SM-EAZAX	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	52	0	3037	0.018	Skin_Sun_Exposed_Lower_leg	41802629	1.24394090142034
GTEX-S95S-0626-SM-EZ6L8	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	64	0	3557	0.021	Bladder	50226819	1.27421965543946
GTEX-YEC3-2126-SM-4YCDB	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	134	0	6464	0.038	Muscle_Skeletal	62706781	2.13692997572304
GTEX-YEC3-2126-SM-4YCDB	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	56	0	3229	0.019	Muscle_Skeletal	62706781	0.893045362988733
GTEX-Y5LM-0003-SM-4V6G1	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	333512	91	135114	0.786	Cells_EBV-transformed_lymphocytes	61286445	5441.8558622547
GTEX-Y5LM-0003-SM-4V6G1	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	137446	572	103991	0.602	Cells_EBV-transformed_lymphocytes	61286445	2242.68188504
GTEX-1128S-0008-SM-5Q5DP	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	302	0	13600	0.079	Cells_Cultured_fibroblasts	53327723	5.66309572227564
GTEX-1128S-0008-SM-5Q5DP	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	96	0	5991	0.035	Cells_Cultured_fibroblasts	53327723	1.8001893686704
GTEX-ZV6S-0003-SM-4YCCT	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	191509	109	130750	0.761	Cells_EBV-transformed_lymphocytes	46626253	4107.32125525935
GTEX-ZV6S-0003-SM-4YCCT	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	77854	206	97434	0.564	Cells_EBV-transformed_lymphocytes	46626253	1669.74601197313
GTEX-XMK1-0001-SM-4B64F	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	98035	162	128073	0.745	Cells_EBV-transformed_lymphocytes	52220556	1877.32585612455
GTEX-XMK1-0001-SM-4B64F	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	28685	176	88348	0.511	Cells_EBV-transformed_lymphocytes	52220556	549.30476037061
GTEX-PLZ5-0426-SM-3P612	NC_001806_152222nt_Human_alphaherpesvirus_1	152222	2905	10	54853	0.36	Artery_Aorta	55219155	52.6085558534896
GTEX-PLZ5-0426-SM-3P612	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	65	0	4036	0.023	Artery_Aorta	55219155	1.17712775575794
GTEX-XBED-1926-SM-47JYP	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	56	5	3655	0.021	Skin_Not_Sun_Exposed_Suprapubic	39288257	1.42536229082395
GTEX-WK11-2726-SM-3NMAQ	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	102	0	6055	0.035	Skin_Not_Sun_Exposed_Suprapubic	62542262	1.63089720036029
GTEX-WK11-2726-SM-3NMAQ	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	66	0	4281	0.025	Skin_Not_Sun_Exposed_Suprapubic	62542262	1.05528642376254
GTEX-ZC5H-0004-SM-4WAXK	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	146573	795	131814	0.767	Cells_EBV-transformed_lymphocytes	37396305	3919.45140034557
GTEX-ZC5H-0004-SM-4WAXK	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	144970	1228	123374	0.714	Cells_EBV-transformed_lymphocytes	37396305	3876.58620283475
GTEX-1FIGZ-0001-SM-EAZCM	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	209735	377	131770	0.767	Cells_EBV-transformed_lymphocytes	57168275	3668.73060276876
GTEX-1FIGZ-0001-SM-EAZCM	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	68552	939	98665	0.571	Cells_EBV-transformed_lymphocytes	57168275	1199.12661349324
GTEX-1HBPM-1426-SM-9WPPE	NC_001806_152222nt_Human_alphaherpesvirus_1	152222	252	0	14105	0.093	Esophagus_Mucosa	40595378	6.20760323995505
GTEX-ZQG8-0001-SM-4YCDH	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	471250	334	134670	0.784	Cells_EBV-transformed_lymphocytes	59482746	7922.46544905644
GTEX-ZQG8-0001-SM-4YCDH	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	201437	975	105464	0.61	Cells_EBV-transformed_lymphocytes	59482746	3386.47781997153
GTEX-ZPCL-0006-SM-4WWAS	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	60	0	3518	0.02	Whole_Blood	40381512	1.48582846526401
GTEX-ZDYS-2326-SM-4WKG6	NC_002549_18959nt_Zaire_ebolavirus	18959	194	0	9520	0.502	Colon_Transverse	60421828	3.21076019083699
GTEX-ZDYS-2326-SM-4WKG6	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	52	0	3077	0.018	Colon_Transverse	60421828	0.860616133626411
GTEX-S7PM-0011-R6A-SM-3NM8F	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	134	0	7204	0.042	Brain_Nucleus_accumbens_basal_ganglia	60220666	2.22514975174801
GTEX-S7PM-0011-R6A-SM-3NM8F	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	60	0	3703	0.021	Brain_Nucleus_accumbens_basal_ganglia	60220666	0.996335709737916
GTEX-1MCC2-2026-SM-EVR5J	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	82	0	4810	0.028	Esophagus_Muscularis	44752565	1.83229721022694
GTEX-ZDXO-0011-R10a-SM-4WWD8	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	52	0	3591	0.021	Brain_Frontal_Cortex_BA9	37933556	1.37081796391564
GTEX-1HCUA-0004-SM-EYYW7	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	136847	398	131315	0.764	Cells_EBV-transformed_lymphocytes	48793674	2804.60536749088
GTEX-1HCUA-0004-SM-EYYW7	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	47918	762	95577	0.553	Cells_EBV-transformed_lymphocytes	48793674	982.053534234786
GTEX-T2YK-2326-SM-EZ6LA	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	54	0	3561	0.021	Bladder	47893655	1.12749799529812
GTEX-1IDJH-1126-SM-COH3R	HPV4	7353	65	0	3672	0.499	Heart_Atrial_Appendage	47238471	1.3759971189584
GTEX-1122O-0003-SM-5Q5DL	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	377420	243	134155	0.781	Cells_EBV-transformed_lymphocytes	54813580	6885.51997515944
GTEX-1122O-0003-SM-5Q5DL	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	158396	615	103920	0.602	Cells_EBV-transformed_lymphocytes	54813580	2889.72185359905
GTEX-P4QS-1026-SM-3NMCW	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	134	0	8197	0.048	Pancreas	54690073	2.45017043586685
GTEX-P4QS-1026-SM-3NMCW	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	54	0	3458	0.02	Pancreas	54690073	0.987382115946344
GTEX-P4QS-1326-SM-3NMCD	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	195	0	10619	0.062	Adrenal_Gland	65411686	2.98111869490721
GTEX-P4QS-1326-SM-3NMCD	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	80	0	4911	0.028	Adrenal_Gland	65411686	1.22302305432091
GTEX-WYJK-0326-SM-3NMA8	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	154	0	8403	0.049	Nerve_Tibial	65244792	2.36034164995116
GTEX-WYJK-0326-SM-3NMA8	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	52	0	3250	0.019	Nerve_Tibial	65244792	0.796998479204286
GTEX-12WSJ-0002-SM-5TDBV	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	163884	106	130412	0.759	Cells_EBV-transformed_lymphocytes	43363012	3779.35001378594
GTEX-12WSJ-0002-SM-5TDBV	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	65342	327	95443	0.552	Cells_EBV-transformed_lymphocytes	43363012	1506.86027068415
GTEX-P4PP-3026-SM-3P61O	NC_001806_152222nt_Human_alphaherpesvirus_1	152222	1097	13	31655	0.208	Artery_Coronary	60559971	18.1142755170738
GTEX-WYJK-1126-SM-3NM9Z	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	160	0	9385	0.055	Heart_Atrial_Appendage	71454728	2.23918003018639
GTEX-WYJK-1126-SM-3NM9Z	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	62	0	3366	0.019	Heart_Atrial_Appendage	71454728	0.867682261697225
GTEX-1HSMQ-0001-SM-EZ6M5	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	106107	112	130102	0.757	Cells_EBV-transformed_lymphocytes	69541535	1525.80756234386
GTEX-1HSMQ-0001-SM-EZ6M5	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	34016	255	91082	0.527	Cells_EBV-transformed_lymphocytes	69541535	489.146522290599
GTEX-Q2AI-0006-SM-2I3FG	NC_001669_5243nt_Macaca_mulatta_polyomavirus_1	5243	1310	15	596	0.114	Whole_Blood	48984234	26.7432986703436
GTEX-Q2AI-0006-SM-2I3FG	NC_001405_35937nt_Human_mastadenovirus_C	35937	646	1166	1978	0.055	Whole_Blood	48984234	13.187916748887
GTEX-X4EP-0011-R6A-SM-3P629	NC_001806_152222nt_Human_alphaherpesvirus_1	152222	1189035	5477	137495	0.903	Brain_Nucleus_accumbens_basal_ganglia	63447075	18740.5802395146
GTEX-X4EP-0011-R6A-SM-3P629	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	95	0	5332	0.031	Brain_Nucleus_accumbens_basal_ganglia	63447075	1.49731094774661
GTEX-X4EP-0011-R6A-SM-3P629	NC_001798_154675nt_Human_alphaherpesvirus_2	154675	1803	0	2290	0.015	Brain_Nucleus_accumbens_basal_ganglia	63447075	28.4173856714435
GTEX-WYJK-1026-SM-3NM8W	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	118	0	6217	0.036	Heart_Left_Ventricle	70943315	1.6632997767302
GTEX-WYJK-1026-SM-3NM8W	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	50	0	3137	0.018	Heart_Left_Ventricle	70943315	0.704788040987371
GTEX-ZPU1-1026-SM-4YCEQ	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	76	0	4572	0.027	Spleen	37178705	2.04418093637204
GTEX-Q2AG-0826-SM-2HMKF	NC_001669_5243nt_Macaca_mulatta_polyomavirus_1	5243	1752	51	600	0.114	Thyroid	73404914	23.8676119149189
GTEX-Q2AG-0826-SM-2HMKF	NC_001405_35937nt_Human_mastadenovirus_C	35937	653	792	1980	0.055	Thyroid	73404914	8.89586220344867
GTEX-1GF9U-0001-SM-EAZCO	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	278308	456	133831	0.779	Cells_EBV-transformed_lymphocytes	66200426	4204.0212853011
GTEX-1GF9U-0001-SM-EAZCO	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	112455	1096	100590	0.582	Cells_EBV-transformed_lymphocytes	66200426	1698.70508084042
GTEX-ZQG8-2126-SM-4YCF1	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	80	0	5079	0.03	Minor_Salivary_Gland	37668221	2.12380616541461
GTEX-1LH75-2026-SM-EVR5E	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	68	0	3388	0.02	Esophagus_Gastroesophageal_Junction	48242958	1.40953214353067
GTEX-WZTO-0011-R5B-SM-3NMC5	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	180	6	9633	0.056	Brain_Caudate_basal_ganglia	60288863	2.98562605169714
GTEX-WZTO-0011-R5B-SM-3NMC5	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	98	0	5188	0.03	Brain_Caudate_basal_ganglia	60288863	1.62550751703511
GTEX-ZLV1-1226-SM-4WWBX	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	54	0	2637	0.015	Colon_Transverse	64438247	0.838011623748858
GTEX-X4EP-1026-SM-4QAS5	NC_001806_152222nt_Human_alphaherpesvirus_1	152222	382	0	17312	0.114	Liver	39338165	9.71067155776077
GTEX-17JCI-0008-SM-EAZBG	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	71	0	3934	0.023	Cells_Cultured_fibroblasts	48446709	1.46552782357208
GTEX-P4PP-1526-SM-3P61M	NC_001806_152222nt_Human_alphaherpesvirus_1	152222	2108	0	47261	0.31	Stomach	67796910	31.0928624918156
GTEX-P4PP-1526-SM-3P61M	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	70	7	4452	0.026	Stomach	67796910	1.03249543378894
GTEX-1EMGI-0001-SM-EAZCK	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	110503	134	128531	0.748	Cells_EBV-transformed_lymphocytes	61195755	1805.729825541
GTEX-1EMGI-0001-SM-EAZCK	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	40783	287	89639	0.519	Cells_EBV-transformed_lymphocytes	61195755	666.435114657871
GTEX-12WSN-0001-SM-664MG	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	124150	118	129301	0.753	Cells_EBV-transformed_lymphocytes	60613111	2048.23672554936
GTEX-12WSN-0001-SM-664MG	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	42414	81	91518	0.53	Cells_EBV-transformed_lymphocytes	60613111	699.749597079747
GTEX-1F52S-0001-SM-EVR36	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	744979	805	135847	0.791	Cells_EBV-transformed_lymphocytes	69979097	10645.7361117421
GTEX-1F52S-0001-SM-EVR36	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	317722	2847	108784	0.63	Cells_EBV-transformed_lymphocytes	69979097	4540.24149525679
GTEX-PLZ5-1526-SM-3P5ZX	NC_001806_152222nt_Human_alphaherpesvirus_1	152222	1869	0	47870	0.314	Testis	67736234	27.5923223012369
GTEX-PLZ5-1526-SM-3P5ZX	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	52	0	2857	0.017	Testis	67736234	0.76768365953147
GTEX-WHPG-2326-SM-3NMBP	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	222	0	11574	0.067	Artery_Tibial	63782695	3.48056788757515
GTEX-WHPG-2326-SM-3NMBP	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	104	6	5310	0.031	Artery_Tibial	63782695	1.63053630769286
GTEX-QDVJ-1426-SM-48U1Y	NC_001716_153080nt_Human_betaherpesvirus_7	153080	50	0	3271	0.021	Stomach	33528142	1.4912845453828
GTEX-11DXY-3126-SM-5N9BT	NC_001664_159378nt_Human_betaherpesvirus_6A	159378	248	0	11796	0.074	Brain_Cerebellum	47581290	5.21213275218053
GTEX-X15G-0005-SM-3NMDA	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	182	0	10550	0.061	Whole_Blood	60820854	2.99239468094282
GTEX-X15G-0005-SM-3NMDA	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	106	6	5898	0.034	Whole_Blood	60820854	1.74282327571395
GTEX-ZF29-2626-SM-4WWBA	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	62	0	3487	0.02	Nerve_Tibial	49671820	1.24819263719348
GTEX-1LKK1-1626-SM-EVR4Y	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	56	0	3079	0.018	Ovary	52433713	1.06801515277013
GTEX-PLZ6-0526-SM-3P61C	NC_001806_152222nt_Human_alphaherpesvirus_1	152222	1660	0	40962	0.269	Esophagus_Mucosa	57194079	29.0239834091917
GTEX-PLZ6-0526-SM-3P61C	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	58	0	3603	0.021	Esophagus_Mucosa	57194079	1.01409098658622
GTEX-XYKS-0002-SM-4BRWN	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	146709	164	131716	0.767	Cells_EBV-transformed_lymphocytes	33908868	4326.56731566503
GTEX-XYKS-0002-SM-4BRWN	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	56325	624	95423	0.552	Cells_EBV-transformed_lymphocytes	33908868	1661.06990065254
GTEX-1RAZQ-0826-SM-EVR4L	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	56	0	2721	0.016	Prostate	41430051	1.35167586445887
GTEX-P4PQ-1526-SM-3NMCK	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	156	0	9399	0.055	Stomach	51604256	3.02300647450474
GTEX-P4PQ-1526-SM-3NMCK	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	90	10	5390	0.031	Stomach	51604256	1.74404219682966
GTEX-WHPG-1426-SM-3NMBB	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	168	0	9915	0.058	Lung	51897829	3.23712963022018
GTEX-WHPG-1426-SM-3NMBB	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	50	0	3104	0.018	Lung	51897829	0.963431437565529
GTEX-X88G-0226-SM-4GIE4	NC_006273_235646nt_Human_betaherpesvirus_5	235646	4200	0	92362	0.392	Adipose_Subcutaneous	39829789	105.448713273374
GTEX-X4EO-1026-SM-4QARP	NC_001806_152222nt_Human_alphaherpesvirus_1	152222	222	0	12138	0.08	Artery_Aorta	31472751	7.05372085204754
GTEX-1S831-1026-SM-EVR5C	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	77	0	4409	0.026	Esophagus_Gastroesophageal_Junction	52237301	1.47404246632114
GTEX-WCDI-0008-SM-47JYE	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	50	0	3011	0.018	Cells_Cultured_fibroblasts	41965515	1.19145445969149
GTEX-ZF2S-0626-SM-4WKH2	NC_001803_15191nt_Respiratory_syncytial_virus	15191	242	0	8239	0.542	Lung	42084289	5.75036446499072
GTEX-1QP2A-0326-SM-EVR3J	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	73	0	3340	0.019	Nerve_Tibial	42491610	1.71798620951289
GTEX-X4EP-0011-R1A-SM-3P624	NC_001806_152222nt_Human_alphaherpesvirus_1	152222	7262751	76834	144382	0.948	Brain_Hippocampus	59285683	122504.298381786
GTEX-X4EP-0011-R1A-SM-3P624	NC_001798_154675nt_Human_alphaherpesvirus_2	154675	15905	0	7587	0.049	Brain_Hippocampus	59285683	268.277250006549
GTEX-X4EP-0011-R1A-SM-3P624	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	104	0	6145	0.036	Brain_Hippocampus	59285683	1.75421779318963
GTEX-XBEW-1126-SM-4QARW	NC_001806_152222nt_Human_alphaherpesvirus_1	152222	244	0	12541	0.082	Skin_Not_Sun_Exposed_Suprapubic	35519375	6.86949024300118
GTEX-1R9K5-1026-SM-EAZ4F	NC_001716_153080nt_Human_betaherpesvirus_7	153080	50	0	3621	0.024	Stomach	84658635	0.590607207404183
GTEX-1LVAN-1026-SM-CNNQZ	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	50	0	2490	0.014	Spleen	75704923	0.660459029857279
GTEX-P4PP-2526-SM-3P61P	NC_001806_152222nt_Human_alphaherpesvirus_1	152222	4090	13	61898	0.407	Vagina	60757119	67.3172143004345
