humanchr	human_coord	Chromosome	Start	End	Gene_ID	min_dist_from_exon_end	exon_insert_type
chr21	8394188	chr21	8393419	8394341	CH507-513H4.4^ENSG00000280614.1	153	within_exon
chr21	8255362	chr21	8254592	8255514	CH507-513H4.5^ENSG00000281383.1	152	within_exon
chr21	8211153	chr21	8210384	8211306	CH507-513H4.6^ENSG00000280800.1	153	within_exon
chr6	31816799	chr6	31816327	31817946	HSPA1A^ENSG00000204389.9	472	within_exon
chr21	8444386	chr21	8445223	8445271	FP236383.12^ENSG00000277644.1	837	external
chr21	8400151	chr21	8400991	8401039	FP236383.4^ENSG00000275209.1	840	external
chr21	8217116	chr21	8217953	8218001	FP671120.7^ENSG00000278597.1	837	external
chr11	61967444	chr11	61967312	61967453	FTH1^ENSG00000167996.14	9	within_exon
chr6	31355519	chr6	31355522	31356442	HLA-B^ENSG00000234745.8	3	external
chr6	31356401	chr6	31356167	31356442	HLA-B^ENSG00000234745.8	41	within_exon
chr2	84906542	chr2	84906663	84907008	TRABD2A^ENSG00000186854.9	121	external
chr22	19524391	chr22	19523027	19524400	CLDN5^ENSG00000184113.9	9	within_exon
chr21	8217532	chr21	8217953	8218001	FP671120.7^ENSG00000278597.1	421	external
chr21	8437461	chr21	8437629	8438551	CH507-513H4.3^ENSG00000281181.1	168	external
chr21	8438191	chr21	8437629	8438551	CH507-513H4.3^ENSG00000281181.1	360	within_exon
chr21	8438045	chr21	8437629	8438551	CH507-513H4.3^ENSG00000281181.1	416	within_exon
chr21	8443925	chr21	8445223	8445271	FP236383.12^ENSG00000277644.1	1298	external
chr21	8400570	chr21	8400991	8401039	FP236383.4^ENSG00000275209.1	421	external
chr21	8393981	chr21	8393419	8394341	CH507-513H4.4^ENSG00000280614.1	360	within_exon
chr21	8210946	chr21	8210384	8211306	CH507-513H4.6^ENSG00000280800.1	360	within_exon
chr21	8393835	chr21	8393419	8394341	CH507-513H4.4^ENSG00000280614.1	416	within_exon
chr21	8210800	chr21	8210384	8211306	CH507-513H4.6^ENSG00000280800.1	416	within_exon
chr21	8399690	chr21	8400991	8401039	FP236383.4^ENSG00000275209.1	1301	external
chr21	8216656	chr21	8217953	8218001	FP671120.7^ENSG00000278597.1	1297	external
chr12	124912875	chr12	124913035	124913267	UBC^ENSG00000150991.13	160	external
chr21	8438228	chr21	8437629	8438551	CH507-513H4.3^ENSG00000281181.1	323	within_exon
chr12	19384917	chr12	19375531	19376400	PLEKHA5^ENSG00000052126.13	8517	external
chr21	8255154	chr21	8254592	8255514	CH507-513H4.5^ENSG00000281383.1	360	within_exon
chr21	8255008	chr21	8254592	8255514	CH507-513H4.5^ENSG00000281383.1	416	within_exon
chr21	8394018	chr21	8393419	8394341	CH507-513H4.4^ENSG00000280614.1	323	within_exon
chr21	8210983	chr21	8210384	8211306	CH507-513H4.6^ENSG00000280800.1	323	within_exon
chr17	16382493	chr17	16382152	16382510	RP11-138I1.4^ENSG00000265401.1	17	within_exon
chr21	8438296	chr21	8437629	8438551	CH507-513H4.3^ENSG00000281181.1	255	within_exon
chr21	8260885	chr21	8258914	8259005	FP671120.6^ENSG00000278047.1	1880	external
chr21	8394086	chr21	8393419	8394341	CH507-513H4.4^ENSG00000280614.1	255	within_exon
chr21	8211051	chr21	8210384	8211306	CH507-513H4.6^ENSG00000280800.1	255	within_exon
chr6	31271202	chr6	31271099	31271868	HLA-C^ENSG00000204525.13	103	within_exon
chr21	8441634	chr21	8441949	8442040	FP236383.9^ENSG00000276924.1	315	external
chr21	8438387	chr21	8437629	8438551	CH507-513H4.3^ENSG00000281181.1	164	within_exon
chr14	32202153	chr14	32202045	32202151	RNU6-7^ENSG00000201654.1	2	external
chr11	5227019	chr11	5226930	5227039	HBB^ENSG00000244734.2	20	within_exon
chr21	8393933	chr21	8393419	8394341	CH507-513H4.4^ENSG00000280614.1	408	within_exon
chr21	8255191	chr21	8254592	8255514	CH507-513H4.5^ENSG00000281383.1	323	within_exon
chr21	8397414	chr21	8395607	8395759	RNA5-8S5^ENSG00000275215.1	1655	external
chr21	8214376	chr21	8212572	8212724	RNA5-8S5^ENSG00000278233.1	1652	external
chr21	8394177	chr21	8393419	8394341	CH507-513H4.4^ENSG00000280614.1	164	within_exon
chr21	8255351	chr21	8254592	8255514	CH507-513H4.5^ENSG00000281383.1	163	within_exon
chr21	8211142	chr21	8210384	8211306	CH507-513H4.6^ENSG00000280800.1	164	within_exon
chr21	8210898	chr21	8210384	8211306	CH507-513H4.6^ENSG00000280800.1	408	within_exon
chr21	8448880	chr21	8445991	8446046	FP236383.3^ENSG00000274735.1	2834	external
chr21	8441347	chr21	8441949	8442040	FP236383.9^ENSG00000276924.1	602	external
chr21	8438254	chr21	8437629	8438551	CH507-513H4.3^ENSG00000281181.1	297	within_exon
chr12	6538195	chr12	6538141	6538370	RP5-940J5.9^ENSG00000269968.1	54	within_exon
chr21	8401067	chr21	8400991	8401039	FP236383.4^ENSG00000275209.1	28	external
chr9	134164439	chr9	134164439	134164564	RNU6ATAC^ENSG00000221676.1	0	external
chr21	8443051	chr21	8441949	8442040	FP236383.9^ENSG00000276924.1	1011	external
chr21	8438143	chr21	8437629	8438551	CH507-513H4.3^ENSG00000281181.1	408	within_exon
chr21	8255106	chr21	8254592	8255514	CH507-513H4.5^ENSG00000281383.1	408	within_exon
chr21	8404673	chr21	8405960	8406056	CH507-528H12.1^ENSG00000280441.1	1287	external
chr21	8221674	chr21	8222961	8223057	CH507-513H4.1^ENSG00000278996.1	1287	external
chr21	8397127	chr21	8395607	8395759	RNA5-8S5^ENSG00000275215.1	1368	external
chr21	8258310	chr21	8258914	8259005	FP671120.6^ENSG00000278047.1	604	external
chr21	8214089	chr21	8212572	8212724	RNA5-8S5^ENSG00000278233.1	1365	external
chr21	8394044	chr21	8393419	8394341	CH507-513H4.4^ENSG00000280614.1	297	within_exon
chr21	8255217	chr21	8254592	8255514	CH507-513H4.5^ENSG00000281383.1	297	within_exon
chr21	8211009	chr21	8210384	8211306	CH507-513H4.6^ENSG00000280800.1	297	within_exon
chr21	8398822	chr21	8400991	8401039	FP236383.4^ENSG00000275209.1	2169	external
chr21	8260017	chr21	8258914	8259005	FP671120.6^ENSG00000278047.1	1012	external
chr21	8215788	chr21	8217953	8218001	FP671120.7^ENSG00000278597.1	2165	external
chr11	5226669	chr11	5226620	5226799	HBB^ENSG00000244734.2	49	within_exon
chr6	29944190	chr6	29944122	29944397	HLA-A^ENSG00000206503.10	68	within_exon
chr21	8438313	chr21	8437629	8438551	CH507-513H4.3^ENSG00000281181.1	238	within_exon
chr21	8392994	chr21	8393419	8394341	CH507-513H4.4^ENSG00000280614.1	425	external
chr21	8394103	chr21	8393419	8394341	CH507-513H4.4^ENSG00000280614.1	238	within_exon
chr21	8211068	chr21	8210384	8211306	CH507-513H4.6^ENSG00000280800.1	238	within_exon
chr21	8209959	chr21	8210384	8211306	CH507-513H4.6^ENSG00000280800.1	425	external
chr19	1021632	chr19	1021522	1021628	RNU6-2^ENSG00000207357.1	4	external
chr21	8215953	chr21	8217953	8218001	FP671120.7^ENSG00000278597.1	2000	external
chr14	34546869	chr14	34546714	34546877	RNU1-27P^ENSG00000206596.1	8	within_exon
chr21	8445111	chr21	8445223	8445271	FP236383.12^ENSG00000277644.1	112	external
chr21	8398987	chr21	8400991	8401039	FP236383.4^ENSG00000275209.1	2004	external
chr1	16896135	chr1	16895980	16896143	RNU1-2^ENSG00000207005.1	8	within_exon
chr1	16740671	chr1	16740516	16740679	RNU1-4^ENSG00000207389.1	8	within_exon
chr1	146376962	chr1	146376807	146376970	RNU1-1^ENSG00000273768.1	8	within_exon
chr21	8443216	chr21	8441949	8442040	FP236383.9^ENSG00000276924.1	1176	external
chr21	8260182	chr21	8258914	8259005	FP671120.6^ENSG00000278047.1	1177	external
chr21	8400879	chr21	8400991	8401039	FP236383.4^ENSG00000275209.1	112	external
chr21	8217841	chr21	8217953	8218001	FP671120.7^ENSG00000278597.1	112	external
chr12	124911979	chr12	124911704	124912055	UBC^ENSG00000150991.13	76	within_exon
chr21	8445886	chr21	8445991	8446046	FP236383.3^ENSG00000274735.1	105	external
chr21	8260822	chr21	8258914	8259005	FP671120.6^ENSG00000278047.1	1817	external
chr16	173536	chr16	173472	173675	HBA2^ENSG00000188536.11	64	within_exon
chr21	8401654	chr21	8401760	8401816	FP236383.10^ENSG00000277105.1	106	external
chr21	8218616	chr21	8218721	8218776	FP671120.4^ENSG00000275530.1	105	external
chr21	8396925	chr21	8395607	8395759	RNA5-8S5^ENSG00000275215.1	1166	external
chr21	8213887	chr21	8212572	8212724	RNA5-8S5^ENSG00000278233.1	1163	external
chr21	8442864	chr21	8441949	8442040	FP236383.9^ENSG00000276924.1	824	external
chr16	177349	chr16	177283	177520	HBA1^ENSG00000206172.7	66	within_exon
chr21	8398635	chr21	8400991	8401039	FP236383.4^ENSG00000275209.1	2356	external
chr21	8259830	chr21	8258914	8259005	FP671120.6^ENSG00000278047.1	825	external
chr21	8215601	chr21	8217953	8218001	FP671120.7^ENSG00000278597.1	2352	external
chr21	8441145	chr21	8441949	8442040	FP236383.9^ENSG00000276924.1	804	external
chr1	91387529	chr1	91385614	91385834	HFM1^ENSG00000162669.14	1695	external
chr19	1021633	chr19	1021522	1021628	RNU6-2^ENSG00000207357.1	5	external
chr17	22205023	chr17	22204915	22205136	UBBP4^ENSG00000263563.4	108	within_exon
chr5	18185338	chr5	18236123	18236196	SNORD81^ENSG00000212278.1	50785	external
chr21	8254558	chr21	8254592	8255514	CH507-513H4.5^ENSG00000281383.1	34	external
chr12	6538154	chr12	6538141	6538370	RP5-940J5.9^ENSG00000269968.1	13	within_exon
chr6	31271289	chr6	31271073	31271331	HLA-C^ENSG00000204525.13	42	within_exon
chr6	31271164	chr6	31271099	31271868	HLA-C^ENSG00000204525.13	65	within_exon
chr2	84906521	chr2	84906389	84906675	TMSB10^ENSG00000034510.5	132	within_exon
chr19	1021630	chr19	1021522	1021628	RNU6-2^ENSG00000207357.1	2	external
chr14	105741939	chr14	105736956	105737020	AL122127.3^ENSG00000278556.1	4919	external
chr12	124912855	chr12	124913035	124913267	UBC^ENSG00000150991.13	180	external
chr2	231256075	chr2	231256097	231256306	AC018738.2^ENSG00000237039.1	22	external
chr21	8258108	chr21	8258914	8259005	FP671120.6^ENSG00000278047.1	806	external
chr19	8321509	chr19	8321500	8321569	RPS28^ENSG00000233927.4	9	within_exon
chr11	82689537	chr11	82689559	82689768	RPS28P7^ENSG00000227097.5	22	external
chr21	8437194	chr21	8437629	8438551	CH507-513H4.3^ENSG00000281181.1	435	external
chr12	124913146	chr12	124913035	124913267	UBC^ENSG00000150991.13	111	within_exon
chr12	124912499	chr12	124911646	124912180	UBC^ENSG00000150991.13	319	external
chr11	320835	chr11	320565	320772	IFITM3^ENSG00000142089.14	63	external
chr11	320764	chr11	320565	320772	IFITM3^ENSG00000142089.14	8	within_exon
chr21	8392928	chr21	8393419	8394341	CH507-513H4.4^ENSG00000280614.1	491	external
chr10	17229696	chr10	17229276	17229750	VIM^ENSG00000026025.12	54	within_exon
chr6	30491157	chr6	30491137	30491283	HLA-E^ENSG00000204592.8	20	within_exon
chr21	8442635	chr21	8441949	8442040	FP236383.9^ENSG00000276924.1	595	external
chr16	173538	chr16	173472	173675	HBA2^ENSG00000188536.11	66	within_exon
chr5	17923951	chr5	17926824	17926959	RP11-454P21.1^ENSG00000249937.4	2873	external
chr21	8392984	chr21	8393419	8394341	CH507-513H4.4^ENSG00000280614.1	435	external
chr21	8254159	chr21	8254592	8255514	CH507-513H4.5^ENSG00000281383.1	433	external
chr21	8209949	chr21	8210384	8211306	CH507-513H4.6^ENSG00000280800.1	435	external
chr21	8393786	chr21	8393419	8394341	CH507-513H4.4^ENSG00000280614.1	367	within_exon
chr21	8210751	chr21	8210384	8211306	CH507-513H4.6^ENSG00000280800.1	367	within_exon
chr21	8209893	chr21	8210384	8211306	CH507-513H4.6^ENSG00000280800.1	491	external
chr21	8398406	chr21	8400991	8401039	FP236383.4^ENSG00000275209.1	2585	external
chr21	8259601	chr21	8258914	8259005	FP671120.6^ENSG00000278047.1	596	external
chr21	8215372	chr21	8217953	8218001	FP671120.7^ENSG00000278597.1	2581	external
chr21	8443997	chr21	8445223	8445271	FP236383.12^ENSG00000277644.1	1226	external
chr21	8443006	chr21	8441949	8442040	FP236383.9^ENSG00000276924.1	966	external
chr21	8437728	chr21	8437629	8438551	CH507-513H4.3^ENSG00000281181.1	99	within_exon
chr17	76734830	chr17	76735061	76735158	SRSF2^ENSG00000161547.13	231	external
chr16	64626248	chr16	64600139	64600247	RP11-467L24.1^ENSG00000259846.1	26001	external
chr16	21402815	chr16	21402237	21402981	NPIPB3^ENSG00000169246.15	166	within_exon
chr12	124912259	chr12	124911646	124912180	UBC^ENSG00000150991.13	79	external
chr11	5226978	chr11	5226930	5227039	HBB^ENSG00000244734.2	48	within_exon
chr21	8437849	chr21	8437629	8438551	CH507-513H4.3^ENSG00000281181.1	220	within_exon
chr21	8443605	chr21	8441949	8442040	FP236383.9^ENSG00000276924.1	1565	external
chr21	8445041	chr21	8445223	8445271	FP236383.12^ENSG00000277644.1	182	external
chr14	49586616	chr14	49586580	49586878	RN7SL1^ENSG00000276168.1	36	within_exon
chr14	49586632	chr14	49586580	49586878	RN7SL1^ENSG00000276168.1	52	within_exon
chr17	81510144	chr17	81510013	81510329	ACTG1^ENSG00000184009.8	131	within_exon
chr21	8437595	chr21	8437629	8438551	CH507-513H4.3^ENSG00000281181.1	34	external
chr21	8393385	chr21	8393419	8394341	CH507-513H4.4^ENSG00000280614.1	34	external
chr21	8210350	chr21	8210384	8211306	CH507-513H4.6^ENSG00000280800.1	34	external
chr21	8988434	chr21	8987370	8987430	MIR3687-1^ENSG00000264063.1	1004	external
chr21	8437138	chr21	8437629	8438551	CH507-513H4.3^ENSG00000281181.1	491	external
chr21	8254103	chr21	8254592	8255514	CH507-513H4.5^ENSG00000281383.1	489	external
chr21	8399762	chr21	8400991	8401039	FP236383.4^ENSG00000275209.1	1229	external
chr21	8260957	chr21	8258914	8259005	FP671120.6^ENSG00000278047.1	1952	external
chr21	8216728	chr21	8217953	8218001	FP671120.7^ENSG00000278597.1	1225	external
chr21	8398777	chr21	8400991	8401039	FP236383.4^ENSG00000275209.1	2214	external
chr21	8259972	chr21	8258914	8259005	FP671120.6^ENSG00000278047.1	967	external
chr21	8215743	chr21	8217953	8218001	FP671120.7^ENSG00000278597.1	2210	external
chr21	8254691	chr21	8254592	8255514	CH507-513H4.5^ENSG00000281383.1	99	within_exon
chr12	96477035	chr12	96483450	96483636	RP11-510I5.4^ENSG00000258272.1	6415	external
chr21	8393639	chr21	8393419	8394341	CH507-513H4.4^ENSG00000280614.1	220	within_exon
chr21	8254812	chr21	8254592	8255514	CH507-513H4.5^ENSG00000281383.1	220	within_exon
chr21	8210604	chr21	8210384	8211306	CH507-513H4.6^ENSG00000280800.1	220	within_exon
chr21	8399370	chr21	8400991	8401039	FP236383.4^ENSG00000275209.1	1621	external
chr21	8400809	chr21	8400991	8401039	FP236383.4^ENSG00000275209.1	182	external
chr21	8217771	chr21	8217953	8218001	FP671120.7^ENSG00000278597.1	182	external
chr6	29942870	chr6	29942757	29942854	HLA-A^ENSG00000206503.10	16	external
chr21	8394028	chr21	8393419	8394341	CH507-513H4.4^ENSG00000280614.1	313	within_exon
chr21	8210993	chr21	8210384	8211306	CH507-513H4.6^ENSG00000280800.1	313	within_exon
chr21	8393741	chr21	8393419	8394341	CH507-513H4.4^ENSG00000280614.1	322	within_exon
chr21	8210706	chr21	8210384	8211306	CH507-513H4.6^ENSG00000280800.1	322	within_exon
chr12	124913561	chr12	124913587	124913765	UBC^ENSG00000150991.13	26	external
chr21	8437951	chr21	8437629	8438551	CH507-513H4.3^ENSG00000281181.1	322	within_exon
chr21	8254914	chr21	8254592	8255514	CH507-513H4.5^ENSG00000281383.1	322	within_exon
chr21	8442355	chr21	8441949	8442040	FP236383.9^ENSG00000276924.1	315	external
chr12	120291800	chr12	120291763	120291903	RNU4-2^ENSG00000202538.1	37	within_exon
chr12	124912784	chr12	124913035	124913267	UBC^ENSG00000150991.13	251	external
chr6	31356793	chr6	31356688	31356905	HLA-B^ENSG00000234745.8	105	within_exon
chr12	124912866	chr12	124913035	124913267	UBC^ENSG00000150991.13	169	external
chr12	120291792	chr12	120291763	120291903	RNU4-2^ENSG00000202538.1	29	within_exon
chr21	8445292	chr21	8445223	8445271	FP236383.12^ENSG00000277644.1	21	external
chr21	8401060	chr21	8400991	8401039	FP236383.4^ENSG00000275209.1	21	external
chr21	8218022	chr21	8217953	8218001	FP671120.7^ENSG00000278597.1	21	external
chr21	8444005	chr21	8445223	8445271	FP236383.12^ENSG00000277644.1	1218	external
chr16	173614	chr16	173472	173675	HBA2^ENSG00000188536.11	61	within_exon
chr21	8399770	chr21	8400991	8401039	FP236383.4^ENSG00000275209.1	1221	external
chr21	8260965	chr21	8258914	8259005	FP671120.6^ENSG00000278047.1	1960	external
chr21	8216736	chr21	8217953	8218001	FP671120.7^ENSG00000278597.1	1217	external
chr21	8399609	chr21	8400991	8401039	FP236383.4^ENSG00000275209.1	1382	external
chr7	5528639	chr7	5528592	5528719	ACTB^ENSG00000075624.12	47	within_exon
chr21	8438308	chr21	8437629	8438551	CH507-513H4.3^ENSG00000281181.1	243	within_exon
chr14	105741938	chr14	105736956	105737020	AL122127.3^ENSG00000278556.1	4918	external
chr14	32203163	chr14	32203163	32203269	RNU6-8^ENSG00000202337.1	0	external
chr21	8216575	chr21	8217953	8218001	FP671120.7^ENSG00000278597.1	1378	external
chr21	8394098	chr21	8393419	8394341	CH507-513H4.4^ENSG00000280614.1	243	within_exon
chr21	8211063	chr21	8210384	8211306	CH507-513H4.6^ENSG00000280800.1	243	within_exon
chr6	29944233	chr6	29944122	29944397	HLA-A^ENSG00000206503.10	111	within_exon
chr21	8437014	chr21	8437629	8438551	CH507-513H4.3^ENSG00000281181.1	615	external
chr20	17659540	chr20	17659606	17660528	RRBP1^ENSG00000125844.14	66	external
chr16	173181	chr16	173125	173463	HBA2^ENSG00000188536.11	56	within_exon
chr12	6537847	chr12	6537584	6537798	GAPDH^ENSG00000111640.13	49	external
chr12	124912887	chr12	124913035	124913267	UBC^ENSG00000150991.13	148	external
chr6	29889440	chr6	29889328	29889604	HLA-H^ENSG00000206341.7	112	within_exon
chr21	8255271	chr21	8254592	8255514	CH507-513H4.5^ENSG00000281383.1	243	within_exon
chr21	8392804	chr21	8393419	8394341	CH507-513H4.4^ENSG00000280614.1	615	external
chr21	8209769	chr21	8210384	8211306	CH507-513H4.6^ENSG00000280800.1	615	external
chr21	8445777	chr21	8445991	8446046	FP236383.3^ENSG00000274735.1	214	external
chr12	124913724	chr12	124913350	124913765	UBC^ENSG00000150991.13	41	within_exon
chr12	124913572	chr12	124913587	124913765	UBC^ENSG00000150991.13	15	external
chr21	8443487	chr21	8441949	8442040	FP236383.9^ENSG00000276924.1	1447	external
chr16	56608583	chr16	56608584	56609057	MT2A^ENSG00000125148.6	1	at_ref_exon_boundary
chr6	29943452	chr6	29943268	29943543	HLA-A^ENSG00000206503.10	91	within_exon
chr6	29944243	chr6	29944122	29944397	HLA-A^ENSG00000206503.10	121	within_exon
chr12	124913185	chr12	124913035	124913267	UBC^ENSG00000150991.13	82	within_exon
chr6	29888526	chr6	29888467	29888742	HLA-H^ENSG00000206341.7	59	within_exon
chr21	8988310	chr21	8987370	8987430	MIR3687-1^ENSG00000264063.1	880	external
chr21	8401545	chr21	8401760	8401816	FP236383.10^ENSG00000277105.1	215	external
chr21	8218507	chr21	8218721	8218776	FP671120.4^ENSG00000275530.1	214	external
chr21	8399252	chr21	8400991	8401039	FP236383.4^ENSG00000275209.1	1739	external
chr21	8260447	chr21	8258914	8259005	FP671120.6^ENSG00000278047.1	1442	external
chr21	8216218	chr21	8217953	8218001	FP671120.7^ENSG00000278597.1	1735	external
chr12	31792038	chr12	31791185	31792241	H3F3C^ENSG00000188375.4	203	within_exon
chr21	8398744	chr21	8400991	8401039	FP236383.4^ENSG00000275209.1	2247	external
chr9	1408412	chr9	1333837	1333953	RNA5SP279^ENSG00000202383.1	74459	external
chr8	118976623	chr8	118976513	118976619	RNU6-12P^ENSG00000207334.1	4	external
chr6	31356701	chr6	31356688	31356905	HLA-B^ENSG00000234745.8	13	within_exon
chr1	91387304	chr1	91385614	91385834	HFM1^ENSG00000162669.14	1470	external
chr14	49862800	chr14	49862550	49862849	RN7SL2^ENSG00000274012.1	49	within_exon
chr13	97464271	chr13	97464205	97464710	RAP2A^ENSG00000125249.6	66	within_exon
chr12	124912477	chr12	124911646	124912180	UBC^ENSG00000150991.13	297	external
chr21	8443242	chr21	8441949	8442040	FP236383.9^ENSG00000276924.1	1202	external
chr12	124912098	chr12	124911704	124912055	UBC^ENSG00000150991.13	43	external
chr16	30223044	chr16	30222982	30223474	RP11-347C12.1^ENSG00000198064.12	62	within_exon
chr12	124911789	chr12	124911704	124912055	UBC^ENSG00000150991.13	85	within_exon
chr17	16381985	chr17	16381902	16382038	UBB^ENSG00000170315.12	53	within_exon
chr21	8254173	chr21	8254592	8255514	CH507-513H4.5^ENSG00000281383.1	419	external
chr21	8260804	chr21	8258914	8259005	FP671120.6^ENSG00000278047.1	1799	external
chr14	105769702	chr14	105765117	105765180	AL122127.2^ENSG00000277054.1	4522	external
chr21	8215710	chr21	8217953	8218001	FP671120.7^ENSG00000278597.1	2243	external
chr7	55765356	chr7	55764797	55764949	PSPHP1^ENSG00000226278.1	407	external
chr6	67062261	chr6	67149509	67149599	AL590874.1^ENSG00000266073.1	87248	external
chr19	52680893	chr19	52674182	52674253	ZNF83^ENSG00000167766.17	6640	external
chr21	8399013	chr21	8400991	8401039	FP236383.4^ENSG00000275209.1	1978	external
