sample	contig	human_chrom	human_coord	virus_genome	virus_coord	total	hotspot	hotspot_sample_counts	left_genes	right_genes
CESC-C5-A3HF-TP	HPV18~930~+~chr8~127712343~+	chr8	127712343	HPV18	930	200	chr8:127977428	21	PCAT2;RP11-255B23.1;CASC19;CCAT1;RP11-382A18.3;CASC21;CASC8;CCAT2;POU5F1B;AC108925.1;CASC11	MYC;PVT1_1;MIR1204;PVT1_3;TMEM75;PVT1;MIR1205;RNU1-106P;RP11-55J15.2;RNU4-25P
CESC-LP-A7HU-TP	chr8~127797040~+~HPV16~594~-	chr8	127797040	HPV16	594	47	chr8:127977428	21	RP11-382A18.3;CASC21;CASC8;CCAT2;POU5F1B;AC108925.1;CASC11;MYC;PVT1_1;MIR1204;PVT1	PVT1_3;TMEM75;MIR1205;RNU1-106P;RP11-55J15.2;RNU4-25P;MIR1207;FKSG59;MIR1208;RN7SKP226
CESC-C5-A1MJ-TP	chr8~127966195~+~HPV18~2118~-	chr8	127966195	HPV18	2118	210	chr8:127977428	21	CCAT2;POU5F1B;AC108925.1;CASC11;MYC;PVT1_1;MIR1204;PVT1_3;TMEM75;MIR1205;PVT1	RNU1-106P;RP11-55J15.2;RNU4-25P;MIR1207;FKSG59;MIR1208;RN7SKP226;LINC00824;AC068570.1;LINC00976
CESC-C5-A2M1-TP	HPV16~3741~+~chr8~127794674~+	chr8	127794674	HPV16	3741	586	chr8:127977428	21	CASC19;CCAT1;RP11-382A18.3;CASC21;CASC8;CCAT2;POU5F1B;AC108925.1;CASC11;MYC;PVT1_1;PVT1	MIR1204;PVT1_3;TMEM75;MIR1205;RNU1-106P;RP11-55J15.2;RNU4-25P;MIR1207;FKSG59;MIR1208
CESC-UC-A7PF-TP	chr8~127458096~+~HPV16~3605~-	chr8	127458096	HPV16	3605	530	chr8:127977428	21	RP11-351C8.1;PCAT1;PCAT2;RP11-255B23.1;CASC19;CCAT1;RP11-382A18.3;CASC21;CCAT2;POU5F1B;CASC8	AC108925.1;CASC11;MYC;PVT1_1;MIR1204;PVT1_3;TMEM75;PVT1;MIR1205;RNU1-106P
CESC-C5-A3HE-TP	chr8~128126039~+~HPV18~930~-	chr8	128126039	HPV18	930	918	chr8:127977428	21	MIR1204;PVT1_3;TMEM75;PVT1;MIR1205;RNU1-106P;RP11-55J15.2;RNU4-25P;MIR1207;FKSG59	MIR1208;RN7SKP226;LINC00824;AC068570.1;LINC00976;LINC00977;RP11-1057N3.2;RN7SKP206;RP11-26E5.1;MIR3686
CESC-FU-A23K-TP	chr8~127290061~+~HPV18~930~-	chr8	127290061	HPV18	930	2262	chr8:127977428	21	RP11-103H7.5;RP11-89K10.2;RP11-89K10.1;RNU11-4P;RP11-351C8.1;PCAT1;PCAT2;RP11-255B23.1;CASC19;CCAT1;CASC8	RP11-382A18.3;CASC21;CCAT2;POU5F1B;AC108925.1;CASC11;MYC;PVT1_1;MIR1204;PVT1_3
HNSC-BB-7866-TP	chr8~127856754~+~HPV16~3820~+	chr8	127856754	HPV16	3820	2394	chr8:127977428	21	RP11-382A18.3;CASC21;CASC8;CCAT2;POU5F1B;AC108925.1;CASC11;MYC;PVT1_1;MIR1204;PVT1	PVT1_3;TMEM75;MIR1205;RNU1-106P;RP11-55J15.2;RNU4-25P;MIR1207;FKSG59;MIR1208;RN7SKP226
CESC-FU-A40J-TP	chr8~127290061~+~HPV16~881~-	chr8	127290061	HPV16	881	1703	chr8:127977428	21	RP11-103H7.5;RP11-89K10.2;RP11-89K10.1;RNU11-4P;RP11-351C8.1;PCAT1;PCAT2;RP11-255B23.1;CASC19;CCAT1;CASC8	RP11-382A18.3;CASC21;CCAT2;POU5F1B;AC108925.1;CASC11;MYC;PVT1_1;MIR1204;PVT1_3
CESC-DG-A2KH-TP	chr8~127759613~+~HPV18~3440~+	chr8	127759613	HPV18	3440	2880	chr8:127977428	21	CASC19;CCAT1;RP11-382A18.3;CASC21;CASC8;CCAT2;POU5F1B;AC108925.1;CASC11;MYC	PVT1_1;MIR1204;PVT1_3;TMEM75;PVT1;MIR1205;RNU1-106P;RP11-55J15.2;RNU4-25P;MIR1207
KIRC-DV-5573-TP	chr8~127229300~+~HPV18~2498~-	chr8	127229300	HPV18	2498	18	chr8:127977428	21	RP11-103H7.5;RP11-89K10.2;RP11-89K10.1;RNU11-4P;RP11-351C8.1;PCAT1;PCAT2;RP11-255B23.1;CASC19;CCAT1	RP11-382A18.3;CASC21;CASC8;CCAT2;POU5F1B;AC108925.1;CASC11;MYC;PVT1_1;MIR1204
KIRC-CJ-5683-TP	chr8~127229304~+~HPV18~2496~-	chr8	127229304	HPV18	2496	18	chr8:127977428	21	RP11-103H7.5;RP11-89K10.2;RP11-89K10.1;RNU11-4P;RP11-351C8.1;PCAT1;PCAT2;RP11-255B23.1;CASC19;CCAT1	RP11-382A18.3;CASC21;CASC8;CCAT2;POU5F1B;AC108925.1;CASC11;MYC;PVT1_1;MIR1204
KIRC-CJ-5681-NT	chr8~127229304~+~HPV18~2496~-	chr8	127229304	HPV18	2496	37	chr8:127977428	21	RP11-103H7.5;RP11-89K10.2;RP11-89K10.1;RNU11-4P;RP11-351C8.1;PCAT1;PCAT2;RP11-255B23.1;CASC19;CCAT1	RP11-382A18.3;CASC21;CASC8;CCAT2;POU5F1B;AC108925.1;CASC11;MYC;PVT1_1;MIR1204
KIRC-B0-4811-TP	chr8~127229296~+~HPV18~2498~-	chr8	127229296	HPV18	2498	11	chr8:127977428	21	RP11-103H7.5;RP11-89K10.2;RP11-89K10.1;RNU11-4P;RP11-351C8.1;PCAT1;PCAT2;RP11-255B23.1;CASC19;CCAT1	RP11-382A18.3;CASC21;CASC8;CCAT2;POU5F1B;AC108925.1;CASC11;MYC;PVT1_1;MIR1204
CESC-EA-A3HQ-TP	chr8~127880312~+~HPV16~7907~-	chr8	127880312	HPV16	7907	35	chr8:127977428	21	RP11-382A18.3;CASC21;CASC8;CCAT2;POU5F1B;AC108925.1;CASC11;MYC;PVT1_1;MIR1204;PVT1	PVT1_3;TMEM75;MIR1205;RNU1-106P;RP11-55J15.2;RNU4-25P;MIR1207;FKSG59;MIR1208;RN7SKP226
CESC-FU-A23L-TP	chr8~127290061~+~HPV45~930~-	chr8	127290061	HPV45	930	3504	chr8:127977428	21	RP11-103H7.5;RP11-89K10.2;RP11-89K10.1;RNU11-4P;RP11-351C8.1;PCAT1;PCAT2;RP11-255B23.1;CASC19;CCAT1;CASC8	RP11-382A18.3;CASC21;CCAT2;POU5F1B;AC108925.1;CASC11;MYC;PVT1_1;MIR1204;PVT1_3
CESC-EA-A3QD-TP	HPV16~2164~+~chr8~127592517~+	chr8	127592517	HPV16	2164	174	chr8:127977428	21	PCAT1;PCAT2;RP11-255B23.1;CASC19;CCAT1;RP11-382A18.3;CASC21;CASC8;CCAT2;POU5F1B	AC108925.1;CASC11;MYC;PVT1_1;MIR1204;PVT1_3;TMEM75;PVT1;MIR1205;RNU1-106P
CESC-EK-A2H1-TP	HPV16~881~+~chr8~127392503~+	chr8	127392503	HPV16	881	327	chr8:127977428	21	RP11-89K10.2;RP11-89K10.1;RNU11-4P;RP11-351C8.1;PCAT1;PCAT2;RP11-255B23.1;CASC19;CCAT1;RP11-382A18.3;CASC21;CASC8	CCAT2;POU5F1B;AC108925.1;CASC11;MYC;PVT1_1;MIR1204;PVT1_3;TMEM75;PVT1
CESC-EK-A2IP-TP	chr8~127290061~+~HPV45~930~-	chr8	127290061	HPV45	930	157	chr8:127977428	21	RP11-103H7.5;RP11-89K10.2;RP11-89K10.1;RNU11-4P;RP11-351C8.1;PCAT1;PCAT2;RP11-255B23.1;CASC19;CCAT1;CASC8	RP11-382A18.3;CASC21;CCAT2;POU5F1B;AC108925.1;CASC11;MYC;PVT1_1;MIR1204;PVT1_3
SARC-MJ-A68H-TP	HPV51~887~+~chr8~74612852~+	chr8	74612852	HPV51	887	99	chr8:75242137	2	RP11-6I2.3;RNU6-1197P;RP11-6I2.4;RP1-16A9.1;JPH1;CTD-2320G14.2;Y_RNA;GDAP1;MIR5681A;RP11-730G20.2;RP11-730G20.1;FLJ39080	RP11-758M4.3;RP11-758M4.4;PI15;RP11-3N13.2;CRISPLD1;RP11-300E4.2;RP11-697M17.2;CASC9;HIGD1AP6;PKMP4
CESC-EK-A2RM-TP	HPV18~930~+~chr8~75243904~+	chr8	75243904	HPV18	930	53	chr8:75242137	2	RP11-730G20.2;RP11-730G20.1;FLJ39080;RP11-758M4.3;RP11-758M4.4;PI15;RP11-3N13.2;CRISPLD1;RP11-300E4.2;RP11-697M17.2;CASC9	HIGD1AP6;PKMP4;HNF4G;AC016194.1;RNU2-54P;RP11-706J10.2;LINC01111;RP11-115I9.1;ZFHX4-AS1;MRPL9P1
HNSC-BA-A4IH-TP	chr9~99955160~+~HPV16~881~-	chr9	99955160	HPV16	881	914	chr9:100311855	2	RN7SKP225;KRT8P11;NAMA_1;NAMA;NAMA_2;RP11-547C13.1;RP11-554F20.1;NR4A3;STX17-AS1;RP11-60I3.4;STX17	UPF3AP3;ERP44;RN7SL75P;RPS2P35;RP11-29B11.5;NANOGP5;INVS;TEX10;AL353805.1;MSANTD3
LIHC-DD-A116-NT	NC_003977_3182nt_Hepatitis_B_virus~1752~+~chr9~100311855~+	chr9	100311855	NC_003977_3182nt_Hepatitis_B_virus	1752	50	chr9:100311855	2	STX17-AS1;RP11-60I3.4;STX17;UPF3AP3;ERP44;RN7SL75P;RPS2P35;RP11-29B11.5;NANOGP5;INVS;TEX10	AL353805.1;MSANTD3;TMEFF1;RN7SKP87;MURC;RP11-394D2.1;AL390876.1;RP11-62L10.1;GAPDHP26;RP11-70K10.2
HNSC-CR-7368-TP	HPV16~881~+~chr9~108478856~+	chr9	108478856	HPV16	881	3651	chr9:108474703	2	RNU6-1064P;RN7SL659P;RPL36AP6;RP11-380I20.2;RNA5SP293;RPS15AP27;RP11-240E2.2;CHCHD4P2;RP11-505C13.1;AL137019.1	RP11-220D10.1;RP11-339N8.1;RPL36AP35;RP11-3J11.1;ACTL7B;ACTL7A;IKBKAP;FAM206A;CTNNAL1;RNA5-8SP3
HNSC-CV-7406-TP	chr9~107733815~+~HPV16~881~-	chr9	107733815	HPV16	881	358	chr9:108474703	2	AL137852.1;RAD23B;LINC01509;HMGN2P32;RNU6-492P;KLF4;RP11-438P9.1;RP11-438P9.2;RNU6-996P;AL389915.1	RNU6-1064P;RN7SL659P;RPL36AP6;RP11-380I20.2;RNA5SP293;RPS15AP27;RP11-240E2.2;CHCHD4P2;RP11-505C13.1;AL137019.1
CESC-DS-A0VK-TP	HPV16~1617~+~chr9~116036364~+	chr9	116036364	HPV16	1617	55	chr9:116028449	2	RP11-78H18.2;TNFSF8;TNC;RP11-523L1.2;RP11-445L6.3;DEC1;U2;RP11-284G10.1;LINC00474;RP11-787B4.2	AL353141.1;PAPPA;PAPPA-AS2;RP11-45A16.4;AL137024.1;PAPPA-AS1;ASTN2-AS1;RP11-67K19.3;TRIM32;ASTN2
BLCA-BT-A20V-TP	chr9~115158000~+~HPV45~930~-	chr9	115158000	HPV45	930	438	chr9:116028449	2	RP11-402G3.5;RP11-402G3.3;RP11-402G3.4;AL390240.1;RP11-428F18.2;TNFSF15;RP11-78H18.2;TNFSF8;TNC;RP11-523L1.2;DEC1	RP11-445L6.3;U2;RP11-284G10.1;LINC00474;RP11-787B4.2;AL353141.1;PAPPA;PAPPA-AS2;RP11-45A16.4;AL137024.1
CESC-VS-A8EK-TP	HPV35~884~+~chr9~117462440~+	chr9	117462440	HPV35	884	2554	chr9:117461965	2	PAPPA-AS1;ASTN2-AS1;RP11-67K19.3;TRIM32;ASTN2;AL354981.1;RPL10P3;SNORA70C;RN7SKP128;RN7SKP125;RP11-388N2.1	RP11-500B12.1;RPL35AP22;RNU6-1082P;TLR4;RP11-281A20.2;RP11-281A20.1;TPT1P9;RP11-349E4.1;RP11-127L21.1;TUBB4BP6
LIHC-DD-A116-NT	chr9~117107148~+~NC_003977_3182nt_Hepatitis_B_virus~1818~-	chr9	117107148	NC_003977_3182nt_Hepatitis_B_virus	1818	23	chr9:117461965	2	AL353141.1;PAPPA;PAPPA-AS2;RP11-45A16.4;AL137024.1;PAPPA-AS1;ASTN2-AS1;RP11-67K19.3;TRIM32;AL354981.1;ASTN2	RPL10P3;SNORA70C;RN7SKP128;RN7SKP125;RP11-388N2.1;RP11-500B12.1;RPL35AP22;RNU6-1082P;TLR4;RP11-281A20.2
CESC-VS-A9UU-TP	HPV16~228~+~chr9~124478118~+	chr9	124478118	HPV16	228	637	chr9:124478118	2	U7;PIGFP2;RP11-85O21.2;RP11-85O21.4;LHX2;RP11-85O21.5;RP11-121A14.2;RP11-121A14.3;NEK6;PSMB7;GPR144	NR5A1;RP11-10J18.3;RP11-164H5.1;RN7SL302P;NR6A1;MIR181A2HG;MIR181A2;MIR181B2;RP11-175D17.3;OLFML2A
LIHC-DD-A116-NT	NC_003977_3182nt_Hepatitis_B_virus~1820~+~chr9~124408417~+	chr9	124408417	NC_003977_3182nt_Hepatitis_B_virus	1820	409	chr9:124478118	2	RP11-417B4.3;U7;PIGFP2;RP11-85O21.2;RP11-85O21.4;LHX2;RP11-85O21.5;RP11-121A14.2;RP11-121A14.3;NEK6;PSMB7	GPR144;NR5A1;RP11-10J18.3;RP11-164H5.1;RN7SL302P;NR6A1;MIR181A2HG;MIR181A2;MIR181B2;RP11-175D17.3
HNSC-CR-6487-TP	chr9~129095613~+~HPV16~881~-	chr9	129095613	HPV16	881	35	chr9:129523842	3	CCBL1;LRRC8A;PHYHD1;DOLK;NUP188;RP11-167N5.5;SH3GLB2;AL592211.1;FAM73B;DOLPP1;CRAT	RP11-247A12.1;AL158151.2;PPP2R4;RP11-247A12.7;RP11-247A12.8;IER5L;RP11-247A12.2;AL158151.1;RP11-344B5.4;RP11-344B5.3
LIHC-QA-A7B7-TP	NC_003977_3182nt_Hepatitis_B_virus~1829~+~chr9~129355782~+	chr9	129355782	NC_003977_3182nt_Hepatitis_B_virus	1829	379	chr9:129523842	3	RP11-247A12.7;RP11-247A12.8;IER5L;RP11-247A12.2;AL158151.1;RP11-344B5.4;RP11-344B5.3;RP11-344B5.2;C9orf106;RP11-65J3.15;LINC01503	RN7SL159P;RP11-65J3.6;RP11-65J3.2;RP11-65J3.3;AL353803.1;RP11-65J3.14;LINC00963;RP11-492E3.51;RP11-492E3.2;C9orf50
HNSC-IQ-A61I-TP	chr9~129588609~+~HPV35~884~-	chr9	129588609	HPV35	884	283	chr9:129523842	3	LINC01503;RN7SL159P;RP11-65J3.6;RP11-65J3.2;RP11-65J3.3;AL353803.1;RP11-65J3.14;LINC00963;RP11-492E3.51;RP11-492E3.2	C9orf50;NTMT1;ASB6;RP11-483H20.4;PRRX2;PRRX2-AS1;PTGES;UBE2V1P4;TOR1B;TOR1A
LIHC-G3-A3CK-TP	NC_003977_3182nt_Hepatitis_B_virus~1804~+~chr9~134164042~+	chr9	134164042	NC_003977_3182nt_Hepatitis_B_virus	1804	2079	chr9:134355772	2	DBH;DBH-AS1;SARDH;VAV2;LINC00094;BRD3;RP11-374P20.4;ARF4P1;LL09NC01-251B2.3;WDR5	RNU6ATAC;LL09NC01-139C3.1;RP11-145E17.2;RP11-145E17.3;RXRA;MIR4669;RP11-473E2.2;RP11-473E2.4;RP11-473E2.3;COL5A1-AS1
CESC-EK-A3GN-TP	chr9~134358397~+~HPV16~881~-	chr9	134358397	HPV16	881	971	chr9:134355772	2	LINC00094;BRD3;RP11-374P20.4;ARF4P1;LL09NC01-251B2.3;WDR5;RNU6ATAC;LL09NC01-139C3.1;RP11-145E17.2;RP11-145E17.3;RXRA	MIR4669;RP11-473E2.2;RP11-473E2.4;RP11-473E2.3;COL5A1-AS1;COL5A1;AL603650.2;AL603650.3;MIR3689C;MIR3689A
HNSC-HL-7533-TP	HPV16~881~+~chr9~5579830~+	chr9	5579830	HPV16	881	698	chr9:5968018	7	INSL4;RLN2;HMGN2P31;RLN1;RP11-12D24.10;RP11-12D24.6;PLGRKT;RNF152P1;CD274;PDCD1LG2	RP11-574F11.3;RIC1;RP11-207C16.4;ERMP1;AK4P4;MLANA;KIAA2026;MIR4665;RANBP6;RP11-218I7.2
HNSC-CV-5443-TP	HPV16~6761~-~chr9~5464508~+	chr9	5464508	HPV16	6761	23	chr9:5968018	7	INSL6;RP11-140C18.2;INSL4;RLN2;HMGN2P31;RLN1;RP11-12D24.10;RP11-12D24.6;PLGRKT;RNF152P1;CD274	PDCD1LG2;RP11-574F11.3;RIC1;RP11-207C16.4;ERMP1;AK4P4;MLANA;KIAA2026;MIR4665;RANBP6
CESC-VS-A9U7-TP	chr9~5467319~+~HPV16~3727~+	chr9	5467319	HPV16	3727	662	chr9:5968018	7	INSL6;RP11-140C18.2;INSL4;RLN2;HMGN2P31;RLN1;RP11-12D24.10;RP11-12D24.6;PLGRKT;RNF152P1;CD274	PDCD1LG2;RP11-574F11.3;RIC1;RP11-207C16.4;ERMP1;AK4P4;MLANA;KIAA2026;MIR4665;RANBP6
CESC-DS-A0VM-TP	HPV16~3357~-~chr9~5968018~+	chr9	5968018	HPV16	3357	21	chr9:5968018	7	PLGRKT;RNF152P1;CD274;PDCD1LG2;RP11-574F11.3;RIC1;RP11-207C16.4;ERMP1;AK4P4;MLANA;KIAA2026	MIR4665;RANBP6;RP11-218I7.2;GTF3AP1;IL33;RP11-279E1.1;RP11-307L3.2;TPD52L3;RP11-307L3.4;UHRF2
HNSC-T2-A6X0-TP	HPV16~881~+~chr9~5450363~+	chr9	5450363	HPV16	881	57	chr9:5968018	7	INSL6;RP11-140C18.2;INSL4;RLN2;HMGN2P31;RLN1;RP11-12D24.10;RP11-12D24.6;PLGRKT;RNF152P1	CD274;PDCD1LG2;RP11-574F11.3;RIC1;RP11-207C16.4;ERMP1;AK4P4;MLANA;KIAA2026;MIR4665
LIHC-DD-A116-NT	NC_003977_3182nt_Hepatitis_B_virus~1808~+~chr9~5885181~+	chr9	5885181	NC_003977_3182nt_Hepatitis_B_virus	1808	11	chr9:5968018	7	RP11-12D24.6;PLGRKT;RNF152P1;CD274;PDCD1LG2;RP11-574F11.3;RIC1;RP11-207C16.4;ERMP1;AK4P4;KIAA2026	MLANA;MIR4665;RANBP6;RP11-218I7.2;GTF3AP1;IL33;RP11-279E1.1;RP11-307L3.2;TPD52L3;RP11-307L3.4
CESC-EA-A1QT-TP	chr9~5716204~+~HPV16~7035~-	chr9	5716204	HPV16	7035	42	chr9:5968018	7	RLN2;HMGN2P31;RLN1;RP11-12D24.10;RP11-12D24.6;PLGRKT;RNF152P1;CD274;PDCD1LG2;RP11-574F11.3;RIC1	RP11-207C16.4;ERMP1;AK4P4;MLANA;KIAA2026;MIR4665;RANBP6;RP11-218I7.2;GTF3AP1;IL33
LIHC-CC-A9FS-TP	chrX~156030223~+~NC_003977_3182nt_Hepatitis_B_virus~1823~-	chrX	156030223	NC_003977_3182nt_Hepatitis_B_virus	1823	146	chrX:156030620	3	AMDP1;DPH3P2;VAMP7;TCEB1P24;TRPC6P;IL9R;WASIR1;AJ271736.1;WASH6P;DDX11L16	
CESC-EA-A3QD-TP	chrX~156010508~+~HPV16~2037~-	chrX	156010508	HPV16	2037	1942	chrX:156030620	3	H2AFB3;RP11-218L14.4;TMLHE-AS1;TMLHE;SPRY3;AMDP1;DPH3P2;VAMP7;TCEB1P24;TRPC6P;IL9R	WASIR1;AJ271736.1;WASH6P;DDX11L16
LIHC-DD-A11A-TP	chrX~156030620~+~NC_003977_3182nt_Hepatitis_B_virus~479~-	chrX	156030620	NC_003977_3182nt_Hepatitis_B_virus	479	13	chrX:156030620	3	AMDP1;DPH3P2;VAMP7;TCEB1P24;TRPC6P;IL9R;WASIR1;AJ271736.1;WASH6P;DDX11L16	
HNSC-CN-A499-TP	chrY~11837814~+~HPV16~809~-	chrY	11837814	HPV16	809	16	chrY:11837814	2	DUX4L19;AC134882.3;PABPC1P5;SLC9B1P1;ACTR3BP1;RP11-295P22.3;MTND1P12;RP11-295P22.4;RP11-295P22.2;RCC2P1	ASS1P6;MXRA5Y;RPS24P1;ARSFP1;RN7SL702P;FAM8A4P;ARSEP1;ARSDP1;GYG2P1;XGY1
LIHC-DD-AADU-TP	chrY~11385744~+~NC_003977_3182nt_Hepatitis_B_virus~1774~-	chrY	11385744	NC_003977_3182nt_Hepatitis_B_virus	1774	33	chrY:11837814	2	AC134878.1;DUX4L16;AC134882.1;DUX4L17;AC134882.2;DUX4L18;DUX4L19;AC134882.3;PABPC1P5;SLC9B1P1	ACTR3BP1;RP11-295P22.3;MTND1P12;RP11-295P22.4;RP11-295P22.2;RCC2P1;ASS1P6;MXRA5Y;RPS24P1;ARSFP1
LIHC-CC-A9FS-TP	chrY~57216743~+~NC_003977_3182nt_Hepatitis_B_virus~1823~-	chrY	57216743	NC_003977_3182nt_Hepatitis_B_virus	1823	146	chrY:57217140	3	AMDP1;DPH3P2;VAMP7;TCEB1P24;TRPC6P;IL9R;WASIR1;AJ271736.1;WASH6P;DDX11L16	
CESC-EA-A3QD-TP	chrY~57197028~+~HPV16~2037~-	chrY	57197028	HPV16	2037	1942	chrY:57217140	3	SLC25A15P1;PARP4P1;FAM58CP;CTBP2P1;SPRY3;AMDP1;DPH3P2;VAMP7;TCEB1P24;TRPC6P;IL9R	WASIR1;AJ271736.1;WASH6P;DDX11L16
LIHC-DD-A11A-TP	chrY~57217140~+~NC_003977_3182nt_Hepatitis_B_virus~479~-	chrY	57217140	NC_003977_3182nt_Hepatitis_B_virus	479	13	chrY:57217140	3	AMDP1;DPH3P2;VAMP7;TCEB1P24;TRPC6P;IL9R;WASIR1;AJ271736.1;WASH6P;DDX11L16	
