hotspot	Chromosome	hotspot_coord	virus_genome	hotspot_virus_tally	insert_genes	insert_gene_count	hotspot_name
chr21:8994096	chr21	8994096	NC_001501_8332nt_Moloney_murine_leukemia_virus	1	MIR3687-1~bP-2171C21.3	17	chr21:8994096^MIR3687-1~bP-2171C21.3
chr21:8994096	chr21	8994096	NC_001669_5243nt_Macaca_mulatta_polyomavirus_1	1	MIR3687-1~bP-2171C21.3	17	chr21:8994096^MIR3687-1~bP-2171C21.3
chr21:8994096	chr21	8994096	NC_001702_8135nt_Murine_type_C_retrovirus	2	MIR3687-1~bP-2171C21.3	17	chr21:8994096^MIR3687-1~bP-2171C21.3
chr21:8994096	chr21	8994096	NC_001806_152222nt_Human_alphaherpesvirus_1	4	MIR3687-1~bP-2171C21.3	17	chr21:8994096^MIR3687-1~bP-2171C21.3
chr21:8994096	chr21	8994096	NC_006430_15246nt_Mammalian_orthorubulavirus_5	2	MIR3687-1~bP-2171C21.3	17	chr21:8994096^MIR3687-1~bP-2171C21.3
chr21:9154713	chr21	9154713	HPV16	5	CR392039.1~bP-21264C1.2	4	chr21:9154713^CR392039.1~bP-21264C1.2
chr21:9154713	chr21	9154713	HPV33	1	CR392039.1~bP-21264C1.2	4	chr21:9154713^CR392039.1~bP-21264C1.2
chr21:9154713	chr21	9154713	NC_000858_9028nt_Simian_T_lymphotropic_virus_1	1	CR392039.1~bP-21264C1.2	4	chr21:9154713^CR392039.1~bP-21264C1.2
chr21:9307707	chr21	9307707	HPV16	7	CR392039.1~bP-21264C1.2	5	chr21:9307707^CR392039.1~bP-21264C1.2
chr21:9307707	chr21	9307707	HPV33	1	CR392039.1~bP-21264C1.2	5	chr21:9307707^CR392039.1~bP-21264C1.2
chr21:9705980	chr21	9705980	HPV11	1	U1~MGC39584	3	chr21:9705980^U1~MGC39584
chr21:9705980	chr21	9705980	HPV16	1	U1~MGC39584	3	chr21:9705980^U1~MGC39584
chr21:9705980	chr21	9705980	HPV33	1	U1~MGC39584	3	chr21:9705980^U1~MGC39584
chr21:9809255	chr21	9809255	HPV11	1	RP11-555K2.2~RN7SL52P	7	chr21:9809255^RP11-555K2.2~RN7SL52P
chr21:9809255	chr21	9809255	HPV16	2	RP11-555K2.2~RN7SL52P	7	chr21:9809255^RP11-555K2.2~RN7SL52P
chr21:9809255	chr21	9809255	HPV18	1	RP11-555K2.2~RN7SL52P	7	chr21:9809255^RP11-555K2.2~RN7SL52P
chr21:9809255	chr21	9809255	HPV31	2	RP11-555K2.2~RN7SL52P	7	chr21:9809255^RP11-555K2.2~RN7SL52P
chr21:9809255	chr21	9809255	HPV33	1	RP11-555K2.2~RN7SL52P	7	chr21:9809255^RP11-555K2.2~RN7SL52P
chr21:9809255	chr21	9809255	HPV58	1	RP11-555K2.2~RN7SL52P	7	chr21:9809255^RP11-555K2.2~RN7SL52P
chr22:10607132	chr22	10607132	HPV16	2	~U2	3	chr22:10607132^~U2
chr22:10607132	chr22	10607132	HPV33	1	~U2	3	chr22:10607132^~U2
chr22:10741335	chr22	10741335	HPV16	4	U2~CU459211.1	2	chr22:10741335^U2~CU459211.1
chr22:11020557	chr22	11020557	HBV	1	CU459211.1~CU104787.1	3	chr22:11020557^CU459211.1~CU104787.1
chr22:11020557	chr22	11020557	HPV16	2	CU459211.1~CU104787.1	3	chr22:11020557^CU459211.1~CU104787.1
chr22:11664427	chr22	11664427	Eppstein-Barr	1	CU459202.1~AC116618.1	4	chr22:11664427^CU459202.1~AC116618.1
chr22:11664427	chr22	11664427	HPV11	1	CU459202.1~AC116618.1	4	chr22:11664427^CU459202.1~AC116618.1
chr22:11664427	chr22	11664427	HPV16	3	CU459202.1~AC116618.1	4	chr22:11664427^CU459202.1~AC116618.1
chr22:11664427	chr22	11664427	HPV33	1	CU459202.1~AC116618.1	4	chr22:11664427^CU459202.1~AC116618.1
chr22:11664427	chr22	11664427	HPV58	1	CU459202.1~AC116618.1	4	chr22:11664427^CU459202.1~AC116618.1
chr22:11808873	chr22	11808873	HBV	1	CU459202.1~AC116618.1	10	chr22:11808873^CU459202.1~AC116618.1
chr22:11808873	chr22	11808873	HPV11	1	CU459202.1~AC116618.1	10	chr22:11808873^CU459202.1~AC116618.1
chr22:11808873	chr22	11808873	HPV16	6	CU459202.1~AC116618.1	10	chr22:11808873^CU459202.1~AC116618.1
chr22:11808873	chr22	11808873	HPV33	1	CU459202.1~AC116618.1	10	chr22:11808873^CU459202.1~AC116618.1
chr22:11808873	chr22	11808873	HPV58	1	CU459202.1~AC116618.1	10	chr22:11808873^CU459202.1~AC116618.1
chr22:11911122	chr22	11911122	HPV16	3	CU459202.1~AC116618.1	3	chr22:11911122^CU459202.1~AC116618.1
chr22:12049982	chr22	12049982	HPV16	4	CU459202.1~AC116618.1	4	chr22:12049982^CU459202.1~AC116618.1
chr22:12151777	chr22	12151777	HPV11	1	CU459202.1~AC116618.1	11	chr22:12151777^CU459202.1~AC116618.1
chr22:12151777	chr22	12151777	HPV16	8	CU459202.1~AC116618.1	11	chr22:12151777^CU459202.1~AC116618.1
chr22:12151777	chr22	12151777	HPV18	1	CU459202.1~AC116618.1	11	chr22:12151777^CU459202.1~AC116618.1
chr22:12151777	chr22	12151777	HPV33	1	CU459202.1~AC116618.1	11	chr22:12151777^CU459202.1~AC116618.1
chr22:12888093	chr22	12888093	HPV16	4	CU463998.2~U6	4	chr22:12888093^CU463998.2~U6
chr22:13217620	chr22	13217620	HPV16	3	CU463998.2~U6	3	chr22:13217620^CU463998.2~U6
chr22:13455005	chr22	13455005	HPV11	1	CU463998.2~U6	3	chr22:13455005^CU463998.2~U6
chr22:13455005	chr22	13455005	HPV16	2	CU463998.2~U6	3	chr22:13455005^CU463998.2~U6
chr22:13606856	chr22	13606856	HPV11	1	CU463998.2~U6	4	chr22:13606856^CU463998.2~U6
chr22:13606856	chr22	13606856	HPV16	3	CU463998.2~U6	4	chr22:13606856^CU463998.2~U6
chr22:13761801	chr22	13761801	HPV16	2	CU463998.2~U6	3	chr22:13761801^CU463998.2~U6
chr22:13761801	chr22	13761801	HPV18	1	CU463998.2~U6	3	chr22:13761801^CU463998.2~U6
chr22:13915546	chr22	13915546	HPV16	3	CU463998.2~U6	4	chr22:13915546^CU463998.2~U6
chr22:13915546	chr22	13915546	HPV18	1	CU463998.2~U6	4	chr22:13915546^CU463998.2~U6
chr22:14076989	chr22	14076989	HPV16	3	CU463998.2~U6	3	chr22:14076989^CU463998.2~U6
chr22:14237904	chr22	14237904	HPV16	3	CU463998.2~U6	3	chr22:14237904^CU463998.2~U6
chr22:15206161	chr22	15206161	HPV16	3	CU463998.2~U6	3	chr22:15206161^CU463998.2~U6
chr22:15856462	chr22	15856462	HBV	1	NBEAP3	2	chr22:15856462^NBEAP3
chr22:15856462	chr22	15856462	HPV16	2	NBEAP3	2	chr22:15856462^NBEAP3
chr22:15856462	chr22	15856462	HPV33	1	NBEAP3	2	chr22:15856462^NBEAP3
chr22:16506983	chr22	16506983	HBV	1	KB-67B5.17~KB-67B5.12	2	chr22:16506983^KB-67B5.17~KB-67B5.12
chr22:16506983	chr22	16506983	HPV16	2	KB-67B5.17~KB-67B5.12	2	chr22:16506983^KB-67B5.17~KB-67B5.12
chr22:16506983	chr22	16506983	HPV33	1	KB-67B5.17~KB-67B5.12	2	chr22:16506983^KB-67B5.17~KB-67B5.12
chr22:16506983	chr22	16506983	HPV52	1	KB-67B5.17~KB-67B5.12	2	chr22:16506983^KB-67B5.17~KB-67B5.12
chr22:16997665	chr22	16997665	HPV16	5	AC006548.28	5	chr22:16997665^AC006548.28
chr22:17473513	chr22	17473513	HPV16	2	CECR2	3	chr22:17473513^CECR2
chr22:17473513	chr22	17473513	HPV33	1	CECR2	3	chr22:17473513^CECR2
chr22:17877312	chr22	17877312	HPV11	1	MICAL3	3	chr22:17877312^MICAL3
chr22:17877312	chr22	17877312	HPV58	1	MICAL3	3	chr22:17877312^MICAL3
chr22:17877312	chr22	17877312	NC_007815_8197nt_PreXMRV_1	1	MICAL3	3	chr22:17877312^MICAL3
chr22:18378709	chr22	18378709	HPV16	4	AC011718.2	3	chr22:18378709^AC011718.2
chr22:18378709	chr22	18378709	HPV33	1	AC011718.2	3	chr22:18378709^AC011718.2
chr22:18486447	chr22	18486447	HPV16	2	Metazoa_SRP	1	chr22:18486447^Metazoa_SRP
chr22:18486447	chr22	18486447	HPV33	1	Metazoa_SRP	1	chr22:18486447^Metazoa_SRP
chr22:18711846	chr22	18711846	HPV16	3	AC008132.15	2	chr22:18711846^AC008132.15
chr22:18711846	chr22	18711846	HPV33	1	AC008132.15	2	chr22:18711846^AC008132.15
chr22:18869881	chr22	18869881	HPV16	5	AC008103.3	3	chr22:18869881^AC008103.3
chr22:19514181	chr22	19514181	Eppstein-Barr	1	CLDN5	2	chr22:19514181^CLDN5
chr22:19514181	chr22	19514181	HPV16	3	CLDN5	2	chr22:19514181^CLDN5
chr22:19514181	chr22	19514181	NC_001806_152222nt_Human_alphaherpesvirus_1	2	CLDN5	2	chr22:19514181^CLDN5
chr22:20152213	chr22	20152213	HPV16	2	AC006547.14~XXbac-B444P24.8	1	chr22:20152213^AC006547.14~XXbac-B444P24.8
chr22:20152213	chr22	20152213	HPV33	1	AC006547.14~XXbac-B444P24.8	1	chr22:20152213^AC006547.14~XXbac-B444P24.8
chr22:20334597	chr22	20334597	HPV11	1	FAM230A;USP41	1	chr22:20334597^FAM230A;USP41
chr22:20334597	chr22	20334597	HPV16	2	FAM230A;USP41	1	chr22:20334597^FAM230A;USP41
chr22:20475977	chr22	20475977	Eppstein-Barr	1	MED15	2	chr22:20475977^MED15
chr22:20475977	chr22	20475977	HPV16	1	MED15	2	chr22:20475977^MED15
chr22:20475977	chr22	20475977	HPV18	1	MED15	2	chr22:20475977^MED15
chr22:20633950	chr22	20633950	Eppstein-Barr	1	AC007050.1~ABHD17AP4	1	chr22:20633950^AC007050.1~ABHD17AP4
chr22:20633950	chr22	20633950	HPV16	1	AC007050.1~ABHD17AP4	1	chr22:20633950^AC007050.1~ABHD17AP4
chr22:20633950	chr22	20633950	HPV33	1	AC007050.1~ABHD17AP4	1	chr22:20633950^AC007050.1~ABHD17AP4
chr22:20633950	chr22	20633950	HPV58	1	AC007050.1~ABHD17AP4	1	chr22:20633950^AC007050.1~ABHD17AP4
chr22:21158218	chr22	21158218	HPV16	3	FAM230B	2	chr22:21158218^FAM230B
chr22:21327186	chr22	21327186	HBV	1	KB-1183D5.13	2	chr22:21327186^KB-1183D5.13
chr22:21327186	chr22	21327186	HPV16	4	KB-1183D5.13	2	chr22:21327186^KB-1183D5.13
chr22:21528571	chr22	21528571	Eppstein-Barr	1	HIC2	2	chr22:21528571^HIC2
chr22:21528571	chr22	21528571	HBV	1	HIC2	2	chr22:21528571^HIC2
chr22:21528571	chr22	21528571	HPV16	1	HIC2	2	chr22:21528571^HIC2
chr22:21528571	chr22	21528571	HPV31	1	HIC2	2	chr22:21528571^HIC2
chr22:21528571	chr22	21528571	HPV33	1	HIC2	2	chr22:21528571^HIC2
chr22:21681234	chr22	21681234	HBV	1	PPIL2	2	chr22:21681234^PPIL2
chr22:21681234	chr22	21681234	HPV16	1	PPIL2	2	chr22:21681234^PPIL2
chr22:21681234	chr22	21681234	HPV33	1	PPIL2	2	chr22:21681234^PPIL2
chr22:21681234	chr22	21681234	NC_009333_137969nt_Human_gammaherpesvirus_8	1	PPIL2	2	chr22:21681234^PPIL2
chr22:22728476	chr22	22728476	Eppstein-Barr	4	IGL@-ext;IGL-@-ext	2	chr22:22728476^IGL@-ext;IGL-@-ext
chr22:22887762	chr22	22887762	Eppstein-Barr	6	IGL@-ext;IGL-@-ext	4	chr22:22887762^IGL@-ext;IGL-@-ext
chr22:22887762	chr22	22887762	HPV58	1	IGL@-ext;IGL-@-ext	4	chr22:22887762^IGL@-ext;IGL-@-ext
chr22:23725822	chr22	23725822	Eppstein-Barr	1	AP000347.2	1	chr22:23725822^AP000347.2
chr22:23725822	chr22	23725822	HPV16	2	AP000347.2	1	chr22:23725822^AP000347.2
chr22:23898599	chr22	23898599	Eppstein-Barr	8	MIF;MIF-AS1	9	chr22:23898599^MIF;MIF-AS1
chr22:23898599	chr22	23898599	HPV16	1	MIF;MIF-AS1	9	chr22:23898599^MIF;MIF-AS1
chr22:23898599	chr22	23898599	HPV33	1	MIF;MIF-AS1	9	chr22:23898599^MIF;MIF-AS1
chr22:23898599	chr22	23898599	NC_001501_8332nt_Moloney_murine_leukemia_virus	2	MIF;MIF-AS1	9	chr22:23898599^MIF;MIF-AS1
chr22:24632263	chr22	24632263	HPV16	3	GGT1	1	chr22:24632263^GGT1
chr22:25802245	chr22	25802245	HPV16	3	MYO18B	4	chr22:25802245^MYO18B
chr22:25802245	chr22	25802245	HPV33	1	MYO18B	4	chr22:25802245^MYO18B
chr22:26600932	chr22	26600932	HPV16	2	CRYBA4~ISCA2P1	1	chr22:26600932^CRYBA4~ISCA2P1
chr22:26600932	chr22	26600932	NC_001702_8135nt_Murine_type_C_retrovirus	1	CRYBA4~ISCA2P1	1	chr22:26600932^CRYBA4~ISCA2P1
chr22:29090475	chr22	29090475	HPV11	1	chr22-38_28785274-29006793.1;KREMEN1	5	chr22:29090475^chr22-38_28785274-29006793.1;KREMEN1
chr22:29090475	chr22	29090475	HPV16	3	chr22-38_28785274-29006793.1;KREMEN1	5	chr22:29090475^chr22-38_28785274-29006793.1;KREMEN1
chr22:29090475	chr22	29090475	HPV31	1	chr22-38_28785274-29006793.1;KREMEN1	5	chr22:29090475^chr22-38_28785274-29006793.1;KREMEN1
chr22:29090475	chr22	29090475	HPV33	1	chr22-38_28785274-29006793.1;KREMEN1	5	chr22:29090475^chr22-38_28785274-29006793.1;KREMEN1
chr22:29090475	chr22	29090475	NC_001501_8332nt_Moloney_murine_leukemia_virus	1	chr22-38_28785274-29006793.1;KREMEN1	5	chr22:29090475^chr22-38_28785274-29006793.1;KREMEN1
chr22:29310840	chr22	29310840	Eppstein-Barr	4	AP1B1	3	chr22:29310840^AP1B1
chr22:29310840	chr22	29310840	HPV16	1	AP1B1	3	chr22:29310840^AP1B1
chr22:29310840	chr22	29310840	NC_001702_8135nt_Murine_type_C_retrovirus	1	AP1B1	3	chr22:29310840^AP1B1
chr22:29310840	chr22	29310840	NC_009333_137969nt_Human_gammaherpesvirus_8	1	AP1B1	3	chr22:29310840^AP1B1
chr22:29451590	chr22	29451590	Eppstein-Barr	1	AP1B1	1	chr22:29451590^AP1B1
chr22:29451590	chr22	29451590	HPV18	1	AP1B1	1	chr22:29451590^AP1B1
chr22:29451590	chr22	29451590	HPV58	1	AP1B1	1	chr22:29451590^AP1B1
chr22:30594891	chr22	30594891	Eppstein-Barr	1	PES1	3	chr22:30594891^PES1
chr22:30594891	chr22	30594891	HBV	1	PES1	3	chr22:30594891^PES1
chr22:30594891	chr22	30594891	HPV16	1	PES1	3	chr22:30594891^PES1
chr22:30594891	chr22	30594891	NC_009333_137969nt_Human_gammaherpesvirus_8	1	PES1	3	chr22:30594891^PES1
chr22:31323679	chr22	31323679	Eppstein-Barr	2	PATZ1	2	chr22:31323679^PATZ1
chr22:31323679	chr22	31323679	HPV16	2	PATZ1	2	chr22:31323679^PATZ1
chr22:33290854	chr22	33290854	Eppstein-Barr	1	LARGE	3	chr22:33290854^LARGE
chr22:33290854	chr22	33290854	HPV16	1	LARGE	3	chr22:33290854^LARGE
chr22:33290854	chr22	33290854	HPV33	1	LARGE	3	chr22:33290854^LARGE
chr22:35418239	chr22	35418239	Eppstein-Barr	2	MCM5	3	chr22:35418239^MCM5
chr22:35418239	chr22	35418239	HPV16	1	MCM5	3	chr22:35418239^MCM5
chr22:35833162	chr22	35833162	HPV16	1	RBFOX2	5	chr22:35833162^RBFOX2
chr22:35833162	chr22	35833162	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	1	RBFOX2	5	chr22:35833162^RBFOX2
chr22:35833162	chr22	35833162	NC_001702_8135nt_Murine_type_C_retrovirus	2	RBFOX2	5	chr22:35833162^RBFOX2
chr22:35833162	chr22	35833162	NC_007815_8197nt_PreXMRV_1	1	RBFOX2	5	chr22:35833162^RBFOX2
chr22:36277519	chr22	36277519	Eppstein-Barr	5	MYH9	7	chr22:36277519^MYH9
chr22:36277519	chr22	36277519	HBV	1	MYH9	7	chr22:36277519^MYH9
chr22:36277519	chr22	36277519	HPV16	1	MYH9	7	chr22:36277519^MYH9
chr22:36277519	chr22	36277519	NC_001501_8332nt_Moloney_murine_leukemia_virus	1	MYH9	7	chr22:36277519^MYH9
chr22:36277519	chr22	36277519	NC_001702_8135nt_Murine_type_C_retrovirus	1	MYH9	7	chr22:36277519^MYH9
chr22:37172386	chr22	37172386	Eppstein-Barr	6	RAC2	4	chr22:37172386^RAC2
chr22:37172386	chr22	37172386	HPV16	1	RAC2	4	chr22:37172386^RAC2
chr22:37172386	chr22	37172386	HPV18	1	RAC2	4	chr22:37172386^RAC2
chr22:37172386	chr22	37172386	HPV33	1	RAC2	4	chr22:37172386^RAC2
chr22:37172386	chr22	37172386	HPV58	1	RAC2	4	chr22:37172386^RAC2
chr22:37457330	chr22	37457330	HPV11	1	MFNG	2	chr22:37457330^MFNG
chr22:37457330	chr22	37457330	HPV16	2	MFNG	2	chr22:37457330^MFNG
chr22:37457330	chr22	37457330	HPV33	1	MFNG	2	chr22:37457330^MFNG
chr22:37457330	chr22	37457330	HPV58	1	MFNG	2	chr22:37457330^MFNG
chr22:37669981	chr22	37669981	Eppstein-Barr	2	NOL12	1	chr22:37669981^NOL12
chr22:37669981	chr22	37669981	NC_009333_137969nt_Human_gammaherpesvirus_8	1	NOL12	1	chr22:37669981^NOL12
chr22:38464495	chr22	38464495	Eppstein-Barr	2	DDX17	2	chr22:38464495^DDX17
chr22:38464495	chr22	38464495	HPV59	1	DDX17	2	chr22:38464495^DDX17
chr22:38717584	chr22	38717584	Eppstein-Barr	3	GTPBP1	1	chr22:38717584^GTPBP1
chr22:39305023	chr22	39305023	Eppstein-Barr	7	RPL3	9	chr22:39305023^RPL3
chr22:39305023	chr22	39305023	HPV16	1	RPL3	9	chr22:39305023^RPL3
chr22:39305023	chr22	39305023	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	1	RPL3	9	chr22:39305023^RPL3
chr22:39305023	chr22	39305023	NC_001501_8332nt_Moloney_murine_leukemia_virus	1	RPL3	9	chr22:39305023^RPL3
chr22:39305023	chr22	39305023	NC_001702_8135nt_Murine_type_C_retrovirus	1	RPL3	9	chr22:39305023^RPL3
chr22:39518643	chr22	39518643	Eppstein-Barr	1	ATF4	1	chr22:39518643^ATF4
chr22:39518643	chr22	39518643	HPV16	1	ATF4	1	chr22:39518643^ATF4
chr22:39518643	chr22	39518643	NC_001501_8332nt_Moloney_murine_leukemia_virus	1	ATF4	1	chr22:39518643^ATF4
chr22:39518643	chr22	39518643	NC_001806_152222nt_Human_alphaherpesvirus_1	1	ATF4	1	chr22:39518643^ATF4
chr22:40130410	chr22	40130410	HPV16	3	TNRC6B	5	chr22:40130410^TNRC6B
chr22:40130410	chr22	40130410	HPV18	1	TNRC6B	5	chr22:40130410^TNRC6B
chr22:40130410	chr22	40130410	HPV33	1	TNRC6B	5	chr22:40130410^TNRC6B
chr22:40666564	chr22	40666564	Eppstein-Barr	1	MCHR1	1	chr22:40666564^MCHR1
chr22:40666564	chr22	40666564	HPV16	1	MCHR1	1	chr22:40666564^MCHR1
chr22:40666564	chr22	40666564	HPV58	1	MCHR1	1	chr22:40666564^MCHR1
chr22:40877772	chr22	40877772	HPV16	3	XPNPEP3	2	chr22:40877772^XPNPEP3
chr22:41049236	chr22	41049236	Eppstein-Barr	2	EP300	1	chr22:41049236^EP300
chr22:41049236	chr22	41049236	HBV	1	EP300	1	chr22:41049236^EP300
chr22:41049236	chr22	41049236	HPV16	1	EP300	1	chr22:41049236^EP300
chr22:41487527	chr22	41487527	Eppstein-Barr	4	ACO2;POLR3H	2	chr22:41487527^ACO2;POLR3H
chr22:41487527	chr22	41487527	HPV16	2	ACO2;POLR3H	2	chr22:41487527^ACO2;POLR3H
chr22:41896137	chr22	41896137	Eppstein-Barr	6	SREBF2	4	chr22:41896137^SREBF2
chr22:41896137	chr22	41896137	HPV16	1	SREBF2	4	chr22:41896137^SREBF2
chr22:41896137	chr22	41896137	NC_001702_8135nt_Murine_type_C_retrovirus	1	SREBF2	4	chr22:41896137^SREBF2
chr22:42603955	chr22	42603955	Eppstein-Barr	4	CYB5R3	3	chr22:42603955^CYB5R3
chr22:42603955	chr22	42603955	HPV16	1	CYB5R3	3	chr22:42603955^CYB5R3
chr22:42603955	chr22	42603955	HPV33	1	CYB5R3	3	chr22:42603955^CYB5R3
chr22:43130591	chr22	43130591	Eppstein-Barr	1	BIK~MCAT	1	chr22:43130591^BIK~MCAT
chr22:43130591	chr22	43130591	HPV16	4	BIK~MCAT	1	chr22:43130591^BIK~MCAT
chr22:43130591	chr22	43130591	HPV33	1	BIK~MCAT	1	chr22:43130591^BIK~MCAT
chr22:43472326	chr22	43472326	HPV16	4	MPPED1	2	chr22:43472326^MPPED1
chr22:44636257	chr22	44636257	HPV16	4	ANP32BP2~PRR5	2	chr22:44636257^ANP32BP2~PRR5
chr22:44636257	chr22	44636257	HPV33	1	ANP32BP2~PRR5	2	chr22:44636257^ANP32BP2~PRR5
chr22:45339745	chr22	45339745	HPV11	1	FAM118A	2	chr22:45339745^FAM118A
chr22:45339745	chr22	45339745	HPV16	1	FAM118A	2	chr22:45339745^FAM118A
chr22:45339745	chr22	45339745	NC_001702_8135nt_Murine_type_C_retrovirus	1	FAM118A	2	chr22:45339745^FAM118A
chr22:45549600	chr22	45549600	HPV16	4	FBLN1	2	chr22:45549600^FBLN1
chr22:45549600	chr22	45549600	HPV18	1	FBLN1	2	chr22:45549600^FBLN1
chr22:45844539	chr22	45844539	HPV16	3	ATXN10	2	chr22:45844539^ATXN10
chr22:46116726	chr22	46116726	HPV16	1	MIRLET7BHG	2	chr22:46116726^MIRLET7BHG
chr22:46116726	chr22	46116726	HPV33	1	MIRLET7BHG	2	chr22:46116726^MIRLET7BHG
chr22:46116726	chr22	46116726	HPV58	1	MIRLET7BHG	2	chr22:46116726^MIRLET7BHG
chr22:46116726	chr22	46116726	NC_007815_8197nt_PreXMRV_1	1	MIRLET7BHG	2	chr22:46116726^MIRLET7BHG
chr22:46618053	chr22	46618053	HPV11	1	GRAMD4	3	chr22:46618053^GRAMD4
chr22:46618053	chr22	46618053	HPV16	1	GRAMD4	3	chr22:46618053^GRAMD4
chr22:46618053	chr22	46618053	HPV33	1	GRAMD4	3	chr22:46618053^GRAMD4
chr22:46864748	chr22	46864748	HPV11	1	TBC1D22A	7	chr22:46864748^TBC1D22A
chr22:46864748	chr22	46864748	HPV16	5	TBC1D22A	7	chr22:46864748^TBC1D22A
chr22:46864748	chr22	46864748	HPV18	1	TBC1D22A	7	chr22:46864748^TBC1D22A
chr22:47122698	chr22	47122698	Eppstein-Barr	1	TBC1D22A	6	chr22:47122698^TBC1D22A
chr22:47122698	chr22	47122698	HPV11	1	TBC1D22A	6	chr22:47122698^TBC1D22A
chr22:47122698	chr22	47122698	HPV16	2	TBC1D22A	6	chr22:47122698^TBC1D22A
chr22:47122698	chr22	47122698	HPV33	1	TBC1D22A	6	chr22:47122698^TBC1D22A
chr22:47122698	chr22	47122698	HPV39	1	TBC1D22A	6	chr22:47122698^TBC1D22A
chr22:47380108	chr22	47380108	HPV16	2	CITF22-49D8.1	1	chr22:47380108^CITF22-49D8.1
chr22:47380108	chr22	47380108	HPV33	1	CITF22-49D8.1	1	chr22:47380108^CITF22-49D8.1
chr22:48351891	chr22	48351891	HPV16	2	MIR3201~RP11-536P6.3	3	chr22:48351891^MIR3201~RP11-536P6.3
chr22:48351891	chr22	48351891	HPV33	1	MIR3201~RP11-536P6.3	3	chr22:48351891^MIR3201~RP11-536P6.3
chr22:48580926	chr22	48580926	HPV16	4	FAM19A5	5	chr22:48580926^FAM19A5
chr22:48580926	chr22	48580926	HPV18	1	FAM19A5	5	chr22:48580926^FAM19A5
chr22:48958638	chr22	48958638	HPV16	1	LINC01310~RPL35P8	3	chr22:48958638^LINC01310~RPL35P8
chr22:48958638	chr22	48958638	HPV58	1	LINC01310~RPL35P8	3	chr22:48958638^LINC01310~RPL35P8
chr22:48958638	chr22	48958638	NC_001702_8135nt_Murine_type_C_retrovirus	1	LINC01310~RPL35P8	3	chr22:48958638^LINC01310~RPL35P8
chr22:49616784	chr22	49616784	HPV11	1	C22orf34	4	chr22:49616784^C22orf34
chr22:49616784	chr22	49616784	HPV16	1	C22orf34	4	chr22:49616784^C22orf34
chr22:49616784	chr22	49616784	HPV33	1	C22orf34	4	chr22:49616784^C22orf34
chr22:49616784	chr22	49616784	HPV58	1	C22orf34	4	chr22:49616784^C22orf34
chr22:49970726	chr22	49970726	Eppstein-Barr	9	PIM3	9	chr22:49970726^PIM3
chr22:49970726	chr22	49970726	HPV11	1	PIM3	9	chr22:49970726^PIM3
chr22:49970726	chr22	49970726	HPV33	1	PIM3	9	chr22:49970726^PIM3
chr22:49970726	chr22	49970726	HPV58	1	PIM3	9	chr22:49970726^PIM3
chr22:50223281	chr22	50223281	Eppstein-Barr	4	MAPK12	2	chr22:50223281^MAPK12
chr22:50223281	chr22	50223281	HPV11	1	MAPK12	2	chr22:50223281^MAPK12
chr22:50223281	chr22	50223281	HPV16	3	MAPK12	2	chr22:50223281^MAPK12
chr22:50223281	chr22	50223281	HPV33	1	MAPK12	2	chr22:50223281^MAPK12
chr22:50223281	chr22	50223281	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	1	MAPK12	2	chr22:50223281^MAPK12
chr22:50479813	chr22	50479813	Eppstein-Barr	2	NCAPH2	2	chr22:50479813^NCAPH2
chr22:50479813	chr22	50479813	HPV11	1	NCAPH2	2	chr22:50479813^NCAPH2
chr22:50479813	chr22	50479813	HPV16	3	NCAPH2	2	chr22:50479813^NCAPH2
chr22:50479813	chr22	50479813	HPV18	1	NCAPH2	2	chr22:50479813^NCAPH2
chr22:50479813	chr22	50479813	HPV33	1	NCAPH2	2	chr22:50479813^NCAPH2
chr22:50479813	chr22	50479813	NC_001501_8332nt_Moloney_murine_leukemia_virus	1	NCAPH2	2	chr22:50479813^NCAPH2
chr22:50795551	chr22	50795551	Eppstein-Barr	1	RPL23AP82	3	chr22:50795551^RPL23AP82
chr22:50795551	chr22	50795551	HBV	1	RPL23AP82	3	chr22:50795551^RPL23AP82
chr22:50795551	chr22	50795551	HPV16	1	RPL23AP82	3	chr22:50795551^RPL23AP82
chr22:50795551	chr22	50795551	HPV59	1	RPL23AP82	3	chr22:50795551^RPL23AP82
chr2:101005104	chr2	101005104	Eppstein-Barr	2	RPL31	2	chr2:101005104^RPL31
chr2:101005104	chr2	101005104	HPV16	3	RPL31	2	chr2:101005104^RPL31
chr2:1036059	chr2	1036059	HPV11	1	SNTG2	5	chr2:1036059^SNTG2
chr2:1036059	chr2	1036059	HPV16	3	SNTG2	5	chr2:1036059^SNTG2
chr2:1036059	chr2	1036059	HPV33	1	SNTG2	5	chr2:1036059^SNTG2
chr2:10465210	chr2	10465210	Eppstein-Barr	1	AC007249.3~AC092687.5	2	chr2:10465210^AC007249.3~AC092687.5
chr2:10465210	chr2	10465210	HPV16	1	AC007249.3~AC092687.5	2	chr2:10465210^AC007249.3~AC092687.5
chr2:10465210	chr2	10465210	HPV58	1	AC007249.3~AC092687.5	2	chr2:10465210^AC007249.3~AC092687.5
chr2:105669675	chr2	105669675	HPV16	2	FHL2~NCK2	3	chr2:105669675^FHL2~NCK2
